origin_zone,destination_zone,distance,logsum,path_size_sum,iterations,time
4.0,40.0,3274.550868423663,-0.6041116996538861,2.4670569771388084,5.0,56135.157744405646
4.0,41.0,2076.298931420841,-0.3633983775472175,1.0,5.0,35593.69596721442
4.0,42.0,1730.3208247128784,-0.2949430794610559,1.0,5.0,29662.64270936363
4.0,43.0,1989.0654830314984,-0.3454129141365409,1.0,5.0,34098.26542339711
4.0,44.0,1731.935683378777,-0.2949430794610559,1.0,5.0,29690.326000779038
4.0,45.0,2782.745475404573,-0.4957170523554096,1.38432919910653,5.0,47704.208149792685
4.0,46.0,2005.8435130400164,-0.3454272377429765,1.0,5.0,34385.88879497171
4.0,47.0,2551.0681366094154,-0.4502973923701103,1.0,5.0,43732.59662758998
4.0,48.0,2267.8247803263075,-0.3975193841265663,1.0,5.0,38876.99623416527
4.0,49.0,3165.2344864710244,-0.5741616312519875,1.7523394954690192,5.0,54261.16262521756
4.0,50.0,2754.572165876721,-0.4981529905677734,1.0,5.0,47221.23712931522
5.0,1.0,2140.587612363486,-0.3789268735790493,1.7628889230557792,5.0,36695.7876405169
5.0,2.0,1841.6560038501784,-0.3209379440774563,1.5993005608903432,5.0,31571.245780288773
5.0,3.0,1785.212168747206,-0.3163506580411077,1.0,5.0,30603.63717852353
5.0,4.0,1809.0916553954623,-0.320959889985051,1.6100234600940753,5.0,31012.99980677936
5.0,5.0,302.59307085059453,-0.0573092936025001,0.0,0.0,5187.3097860101925
5.0,6.0,1182.6450622714997,-0.1928439813503785,1.0,5.0,20273.91535322571
5.0,7.0,1725.5929826659226,-0.2940565332254268,1.6403504446321755,5.0,29581.59398855867
5.0,8.0,1852.398774102012,-0.3219227438993756,1.596690370068937,5.0,31755.407556034483
5.0,9.0,1726.21755130229,-0.294056219803514,1.6401197233175409,5.0,29592.30087946783
5.0,10.0,1806.923116665088,-0.3219440017278274,1.6116449679162947,5.0,30975.824857115796
5.0,11.0,2043.4326255053927,-0.3624364606407125,1.0000000000000002,5.0,35030.27358009246
5.0,12.0,1410.7379431722277,-0.2339100698767656,1.0,5.0,24184.079025809617
5.0,13.0,1494.6061250682658,-0.2618366447790655,1.0,5.0,25621.81928688456
5.0,14.0,2401.5059511121444,-0.4274858843824158,1.9139128476574665,5.0,41168.67344763676
5.0,15.0,2547.5969170513927,-0.4526897448214058,1.8615712441396672,5.0,43673.0900065953
5.0,16.0,2380.679428014574,-0.4274905187887577,1.9218973996914697,5.0,40811.6473373927
5.0,17.0,2046.884333151796,-0.3624364606407121,1.0,5.0,35089.44571117365
5.0,18.0,1413.7204265505386,-0.2339100698767656,1.0,5.0,24235.207312294948
5.0,19.0,1973.9692466097365,-0.3416710681910827,1.0,5.0,33839.47279902405
5.0,20.0,1689.3966849176277,-0.2843943499215428,1.0,5.0,28961.08602715933
5.0,21.0,3618.399065466133,-0.6595158515452514,2.0519650602474364,5.0,62029.698265133695
5.0,22.0,3207.7279215806498,-0.581013617193396,1.6844683049735112,5.0,54989.62151281114
5.0,23.0,3734.8404638524894,-0.6905261042051695,2.1592053864950373,5.0,64025.83652318554
5.0,24.0,3916.6959515364942,-0.7198034314136251,2.1816738405268232,5.0,67143.35916919704
5.0,25.0,3445.8229423324024,-0.6333822050476748,1.794146554106263,5.0,59071.25043998404
5.0,26.0,3763.01510669625,-0.6871772433968452,2.0027923662397087,5.0,64508.83040050714
5.0,27.0,2223.040905540667,-0.38695688888922,1.0,5.0,38109.27266641144
5.0,28.0,2499.046202753756,-0.4409868081543152,1.87828756001142,5.0,42840.79204720724
5.0,29.0,2768.770739046105,-0.4937113872212152,1.7928333043067122,5.0,47464.64124079038
5.0,30.0,3062.499195637174,-0.5486386224188466,1.716884606791493,5.0,52499.98621092298
5.0,31.0,3034.119793367241,-0.5442130559213303,2.595545089966972,5.0,52013.482172009855
5.0,32.0,3005.56540501573,-0.5371302088088714,1.7304468530876735,5.0,51523.97837169823
5.0,33.0,3007.6649296148125,-0.5442135111964692,2.6095782504008644,5.0,51559.970221968215
5.0,34.0,3291.7949486827138,-0.5898607660359243,1.6670099534634302,5.0,56430.77054884652
5.0,35.0,3071.108904683096,-0.5581669045029207,1.0,5.0,52647.58122313879
5.0,36.0,3287.7888727037216,-0.5881262206058897,2.4724490663699945,5.0,56362.09496063522
5.0,37.0,3300.360153099763,-0.5951619254276259,1.0000000000000002,5.0,56577.60262456737
5.0,38.0,4006.324409596987,-0.7355157822482684,1.9418923669777028,5.0,68679.84702166263
5.0,39.0,3492.158581155445,-0.633376798912246,1.783622806914189,5.0,59865.57567695049
5.0,40.0,3738.7236065767074,-0.6920290983650713,2.1580016335677947,5.0,64092.40468417213
5.0,41.0,2528.7182441541154,-0.4490848500966269,1.6375317603392494,5.0,43349.45561407055
5.0,42.0,2191.268134149823,-0.382243706248356,1.0,5.0,37564.596585425534
5.0,43.0,2450.012792468443,-0.432713540923841,1.0,5.0,42000.21929945902
5.0,44.0,2192.882992815721,-0.382243706248356,1.0,5.0,37592.27987684093
5.0,45.0,3242.3531881976182,-0.5827640509209937,1.4973718350346608,5.0,55583.197511959166
5.0,46.0,2466.790822476961,-0.4327278645302762,1.0,5.0,42287.84267103361
5.0,47.0,3241.016716917317,-0.5821303130500318,1.816468755837811,5.0,55560.28657572543
5.0,48.0,2728.772089763252,-0.4848200109138659,1.0,5.0,46778.950110227175
5.0,49.0,3767.634105938444,-0.6875156702069523,1.4281063831142096,5.0,64588.01324465904
5.0,50.0,3215.5194753136657,-0.5854536173550733,1.0,5.0,55123.19100537712
6.0,1.0,1301.9316613272224,-0.2200862033192287,1.0,5.0,22318.82847989524
6.0,2.0,968.0798296917192,-0.1554783539032264,1.0,5.0,16595.654223286612
6.0,3.0,2058.0350814963717,-0.3680218178696762,1.789234766987198,5.0,35280.601397080645
6.0,4.0,935.3996830280424,-0.1554783539032264,1.0,5.0,16035.423137623586
6.0,5.0,616.2676934109456,-0.0839235965729646,1.0,5.0,10564.589029901928
6.0,6.0,308.1338467054728,-0.0583586829667716,0.0,0.0,5282.294514950963
6.0,7.0,1992.093214071472,-0.3445282557976115,2.095827111050602,5.0,34150.16938408238
6.0,8.0,2119.1950192597906,-0.3724505493146475,2.030116396633057,5.0,36329.05747302499
6.0,9.0,1992.719307338405,-0.3445282312236419,2.095482883220383,5.0,34160.90241151551
6.0,10.0,2073.6162441162924,-0.3724522700375989,2.052753974571504,5.0,35547.707041993584
6.0,11.0,2313.3981119049567,-0.4135662876103262,1.0,5.0,39658.25334694211
6.0,12.0,1668.9802036844203,-0.2828222669511463,1.6508159987913231,5.0,28611.08920601864
6.0,13.0,1752.9065131890868,-0.3107598497323083,1.6196233422457174,5.0,30049.825940384348
6.0,14.0,1527.6861618244366,-0.2619832982541276,1.0,5.0,26188.90563127605
6.0,15.0,1673.943047620271,-0.2872185645333207,1.0,5.0,28696.166530633214
6.0,16.0,1506.8351542648645,-0.2619832982541276,1.0000000000000002,5.0,25831.45978739767
6.0,17.0,2316.84981955136,-0.4135662876103262,1.0,5.0,39717.4254780233
6.0,18.0,1671.9648176751432,-0.2828226704366539,1.6496529769726886,5.0,28662.25401728817
6.0,19.0,2244.1827264713256,-0.392847863619414,1.0,5.0,38471.70388236558
6.0,20.0,1959.6101647792168,-0.335571145349874,1.0,5.0,33593.31711050086
6.0,21.0,2926.587578333453,-0.5277893180629533,1.0000000000000004,5.0,50170.07277143063
6.0,22.0,2334.7149585616994,-0.4156637596839242,1.0000000000000004,5.0,40023.68500391485
6.0,23.0,2863.4863043835903,-0.5254893599176415,1.7446373314412194,5.0,49088.33664657583
6.0,24.0,3044.7543364825324,-0.5546551329310003,1.7986406494700873,5.0,52195.78862541484
6.0,25.0,2579.806127647579,-0.4693383885993267,1.2074318038430865,5.0,44225.24790252993
6.0,26.0,2892.322622649425,-0.5222653235518655,1.5447771786104567,5.0,49582.673531133
6.0,27.0,2478.592930899595,-0.4353568936920471,1.0,5.0,42490.16452970734
6.0,28.0,1625.338298527406,-0.2755053998701438,1.0,5.0,27862.94226046982
6.0,29.0,1895.350065044114,-0.32828434871094,1.0,5.0,32491.71540075624
6.0,30.0,2189.3586957789653,-0.3832646210935597,1.0,5.0,37531.86335621083
6.0,31.0,2168.8861214754465,-0.380340287732244,1.987628476504576,5.0,37180.90493957908
6.0,32.0,2132.373009298284,-0.3717463833303182,1.0000000000000002,5.0,36554.96587368487
6.0,33.0,2142.4415144059844,-0.3803426845392664,1.9998130555199616,5.0,36727.5688183883
6.0,34.0,2418.852792809472,-0.4245243131922736,1.0000000000000002,5.0,41466.047876733806
6.0,35.0,3355.171771081912,-0.6119666898057267,0.9999999999999996,5.0,57517.2303614042
6.0,36.0,2422.46371881152,-0.4242361353838376,1.884293127615773,5.0,41527.94946534033
6.0,37.0,3338.9556686455376,-0.6033687051748183,1.4457413876039753,5.0,57239.2400339235
6.0,38.0,3135.749758684989,-0.5706261929516595,1.5024480997752268,5.0,53755.71014888553
6.0,39.0,2626.06301758726,-0.4693180173571115,1.203821075494696,5.0,45018.22315863874
6.0,40.0,2867.371237612916,-0.526992693163359,1.7436280819851435,5.0,49154.9355019357
6.0,41.0,2800.3885647297416,-0.5005376080970478,1.7741982045132376,5.0,48006.66110965271
6.0,42.0,2475.331000548639,-0.4360434915511619,1.0,5.0,42434.24572369096
6.0,43.0,2734.075658867259,-0.4865133262266471,1.0,5.0,46869.86843772444
6.0,44.0,2476.945859214537,-0.4360434915511619,1.0,5.0,42461.92901510636
6.0,45.0,3521.3137900107445,-0.635596524873671,1.0,5.0,60365.37925732705
6.0,46.0,2750.8536888757767,-0.4865276498330823,0.9999999999999998,5.0,47157.49180929904
6.0,47.0,3296.0783124451755,-0.5913978044602162,1.0,5.0,56504.199641917294
6.0,48.0,3012.834956162068,-0.5386197962166721,1.0,5.0,51648.5992484926
6.0,49.0,4046.88678793356,-0.7404034798139466,1.0,5.0,69375.20207886102
6.0,50.0,3499.582341712482,-0.6392534026578797,0.9999999999999996,5.0,59992.84014364255
7.0,1.0,1884.179448005736,-0.3303868373961208,1.5885078541263362,5.0,32300.21910866976
7.0,2.0,1595.3844578184032,-0.2742860486241892,1.0,5.0,27349.44784831548
7.0,3.0,1512.024365108258,-0.2646105437155494,1.0,5.0,25920.417687570138
7.0,4.0,1562.7043111547266,-0.2742860486241892,0.9999999999999998,5.0,26789.216762652457
7.0,5.0,1180.5880679852137,-0.190802455393849,1.0,5.0,20238.652594032228
7.0,6.0,1977.294020676703,-0.3433562246807389,2.090975837016872,5.0,33896.46892588634
7.0,7.0,213.76865062099387,-0.0404864867758248,0.0,0.0,3664.6054392170377
