PUMA,TRACT,BG,BLOCK,household_id,wgtp,SERIALNO,industry,occupation,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG,person_id
703,41039003900,4.10E+11,4.10E+14,412479,150,2020HU0863802,1,1,38,1,60,1,-8,1,4,16,1,0,41247901
703,41039003900,4.10E+11,4.10E+14,412480,53,2021HU0834421,1,1,31,2,24,1,6,1,4,13,1,0,41248001
703,41039003900,4.10E+11,4.10E+14,412481,43,2022HU0385714,1,1,26,2,38,1,-8,1,4,13,1,0,41248101
703,41039003900,4.10E+11,4.10E+14,412481,43,2022HU0385714,1,1,27,2,40,1,-8,1,4,13,2,0,41248102
703,41039003900,4.10E+11,4.10E+14,412482,23,2022HU0615383,1,1,31,1,80,1,7,1,4,14,1,0,41248201
703,41039003900,4.10E+11,4.10E+14,412483,50,2022HU0770483,1,1,25,1,35,1,-8,1,4,9,1,0,41248301
703,41039003900,4.10E+11,4.10E+14,412484,69,2022HU0823894,1,1,26,1,40,1,-8,1,4,9,1,0,41248401
703,41039003900,4.10E+11,4.10E+14,412485,27,2022HU1128991,1,1,50,2,40,1,-8,3,4,13,1,0,41248501
703,41039003900,4.10E+11,4.10E+14,412486,108,2022HU1324718,1,1,28,1,40,1,-8,1,4,11,1,0,41248601
703,41039003900,4.10E+11,4.10E+14,412486,108,2022HU1324718,1,1,26,2,35,1,-8,1,4,11,2,0,41248602
703,41039003900,4.10E+11,4.10E+14,412487,20,2018HU0015105,0,0,77,1,-8,6,-8,-8,2,11,1,0,41248701
703,41039003900,4.10E+11,4.10E+14,412488,71,2018HU0061144,1,1,48,2,40,1,-8,1,4,9,1,0,41248801
703,41039003900,4.10E+11,4.10E+14,412489,48,2018HU0467188,1,1,32,1,50,1,-8,4,4,12,1,0,41248901
703,41039003900,4.10E+11,4.10E+14,412490,45,2018HU0730126,1,1,23,2,70,1,-8,1,4,13,1,0,41249001
703,41039003900,4.10E+11,4.10E+14,412490,45,2018HU0730126,1,1,26,1,20,1,-8,1,4,13,2,0,41249002
703,41039003900,4.10E+11,4.10E+14,412491,64,2018HU1132163,1,1,47,2,4,1,-8,1,4,10,1,0,41249101
703,41039003900,4.10E+11,4.10E+14,412491,64,2018HU1132163,1,1,33,1,40,1,-8,4,4,9,2,0,41249102
703,41039003900,4.10E+11,4.10E+14,412492,63,2018HU1317886,0,0,69,2,-8,6,-8,-8,4,10,1,0,41249201
703,41039003900,4.10E+11,4.10E+14,412493,19,2018HU1388985,1,1,30,1,30,1,-8,5,4,14,1,0,41249301
703,41039003900,4.10E+11,4.10E+14,412493,19,2018HU1388985,1,1,29,2,20,1,7,1,4,13,2,0,41249302
703,41039003900,4.10E+11,4.10E+14,412494,32,2019HU0244028,1,1,42,2,80,1,-8,1,4,9,1,0,41249401
703,41039003900,4.10E+11,4.10E+14,412494,32,2019HU0244028,0,0,58,2,-8,6,-8,-8,4,10,2,0,41249402
703,41039003900,4.10E+11,4.10E+14,412495,77,2019HU0252145,1,1,26,1,25,1,-8,1,4,13,1,0,41249501
703,41039003900,4.10E+11,4.10E+14,412496,13,2019HU0484017,0,0,62,2,-8,6,-8,-8,4,12,1,0,41249601
703,41039003900,4.10E+11,4.10E+14,412497,53,2019HU1233378,0,0,67,2,-8,6,-8,-8,4,13,1,0,41249701
703,41039003900,4.10E+11,4.10E+14,412497,53,2019HU1233378,0,0,67,1,-8,6,-8,-8,4,11,2,0,41249702
703,41039003900,4.10E+11,4.10E+14,412498,53,2020HU0337980,0,0,54,1,-8,6,-8,-8,4,12,1,0,41249801
703,41039003900,4.10E+11,4.10E+14,412498,53,2020HU0337980,1,1,61,1,50,1,-8,1,4,10,2,0,41249802
703,41039003900,4.10E+11,4.10E+14,412499,79,2020HU0398525,0,0,66,1,-8,6,-8,-8,4,12,1,0,41249901
703,41039003900,4.10E+11,4.10E+14,412499,79,2020HU0398525,1,1,64,2,35,1,-8,1,4,9,2,0,41249902
703,41039003900,4.10E+11,4.10E+14,412500,26,2020HU0507085,1,1,25,2,20,1,-8,1,4,11,1,0,41250001
703,41039003900,4.10E+11,4.10E+14,412500,26,2020HU0507085,1,1,21,1,40,1,-8,1,4,11,2,0,41250002
703,41039003900,4.10E+11,4.10E+14,412500,26,2020HU0507085,1,1,1,2,-8,-8,-8,-8,-8,-8,3,0,41250003
703,41039003900,4.10E+11,4.10E+14,412501,241,2020HU0615327,0,0,57,2,-8,6,-8,-8,4,7,1,0,41250101
703,41039003900,4.10E+11,4.10E+14,412502,241,2020HU0615327,0,0,57,2,-8,6,-8,-8,4,7,1,0,41250201
703,41039003900,4.10E+11,4.10E+14,412503,36,2020HU0754908,1,1,33,2,40,1,-8,1,4,13,1,0,41250301
703,41039003900,4.10E+11,4.10E+14,412504,150,2020HU0863802,1,1,38,1,60,1,-8,1,4,16,1,0,41250401
703,41039003900,4.10E+11,4.10E+14,412505,39,2020HU0907842,1,1,31,1,45,1,-8,1,2,12,1,0,41250501
703,41039003900,4.10E+11,4.10E+14,412505,39,2020HU0907842,0,0,26,2,35,6,-8,4,4,13,2,0,41250502
703,41039003900,4.10E+11,4.10E+14,412506,14,2020HU0948980,0,0,65,2,-8,6,-8,-8,4,10,1,0,41250601
703,41039003900,4.10E+11,4.10E+14,412507,21,2021HU0061260,1,1,26,2,42,1,-8,1,4,13,1,0,41250701
703,41039003900,4.10E+11,4.10E+14,412507,21,2021HU0061260,0,0,26,1,30,3,-8,6,4,11,2,0,41250702
703,41039003900,4.10E+11,4.10E+14,412508,63,2021HU0362115,1,1,29,2,45,1,-8,1,4,11,1,0,41250801
703,41039003900,4.10E+11,4.10E+14,412509,36,2021HU0394212,1,1,32,1,40,1,-8,1,4,10,1,0,41250901
703,41039003900,4.10E+11,4.10E+14,412509,36,2021HU0394212,1,1,28,2,6,1,-8,1,4,9,2,0,41250902
703,41039003900,4.10E+11,4.10E+14,412510,68,2021HU0866325,0,0,42,1,-8,6,-8,-8,4,3,1,0,41251001
703,41039003900,4.10E+11,4.10E+14,412511,32,2021HU1084501,0,0,55,1,-8,6,-8,-8,2,13,1,0,41251101
703,41039003900,4.10E+11,4.10E+14,412512,16,2021HU1120766,0,0,81,1,12,6,-8,4,4,16,1,0,41251201
703,41039003900,4.10E+11,4.10E+14,412512,16,2021HU1120766,0,0,78,2,-8,6,-8,-8,4,15,2,0,41251202
703,41039003900,4.10E+11,4.10E+14,412513,73,2022HU0037752,1,1,41,2,60,1,-8,1,4,11,1,0,41251301
703,41039003900,4.10E+11,4.10E+14,412513,73,2022HU0037752,0,0,42,1,-8,6,-8,-8,4,11,2,0,41251302
703,41039003900,4.10E+11,4.10E+14,412513,73,2022HU0037752,1,1,14,1,-8,-8,4,-8,-8,4,3,0,41251303
703,41039003900,4.10E+11,4.10E+14,412514,43,2022HU0385714,1,1,26,2,38,1,-8,1,4,13,1,0,41251401
703,41039003900,4.10E+11,4.10E+14,412514,43,2022HU0385714,1,1,27,2,40,1,-8,1,4,13,2,0,41251402
703,41039003900,4.10E+11,4.10E+14,412515,25,2022HU0642041,1,1,26,1,20,1,6,1,4,12,1,0,41251501
703,41039003900,4.10E+11,4.10E+14,412515,25,2022HU0642041,1,1,28,2,40,1,6,1,4,12,2,0,41251502
703,41039003900,4.10E+11,4.10E+14,412516,15,2022HU0657616,1,1,25,2,40,1,-8,1,4,14,1,0,41251601
703,41039003900,4.10E+11,4.10E+14,412517,15,2022HU0692377,1,1,55,1,37,2,-8,1,4,14,1,0,41251701
703,41039003900,4.10E+11,4.10E+14,412517,15,2022HU0692377,1,1,47,1,40,1,-8,1,4,13,2,0,41251702
703,41039003900,4.10E+11,4.10E+14,412518,50,2022HU0770483,1,1,25,1,35,1,-8,1,4,9,1,0,41251801
703,41039003900,4.10E+11,4.10E+14,412519,69,2022HU0823894,1,1,26,1,40,1,-8,1,4,9,1,0,41251901
703,41039003900,4.10E+11,4.10E+14,412520,57,2022HU1004794,1,1,51,1,40,1,-8,1,4,9,1,0,41252001
703,41039003900,4.10E+11,4.10E+14,412521,27,2022HU1128991,1,1,50,2,40,1,-8,3,4,13,1,0,41252101
703,41039003900,4.10E+11,4.10E+14,412522,108,2022HU1324718,1,1,28,1,40,1,-8,1,4,11,1,0,41252201
703,41039003900,4.10E+11,4.10E+14,412522,108,2022HU1324718,1,1,26,2,35,1,-8,1,4,11,2,0,41252202
703,41039003900,4.10E+11,4.10E+14,412523,20,2018HU0015105,0,0,77,1,-8,6,-8,-8,2,11,1,0,41252301
703,41039003900,4.10E+11,4.10E+14,412524,71,2018HU0061144,1,1,48,2,40,1,-8,1,4,9,1,0,41252401
703,41039003900,4.10E+11,4.10E+14,412525,48,2018HU0467188,1,1,32,1,50,1,-8,4,4,12,1,0,41252501
703,41039003900,4.10E+11,4.10E+14,412526,45,2018HU0730126,1,1,23,2,70,1,-8,1,4,13,1,0,41252601
703,41039003900,4.10E+11,4.10E+14,412526,45,2018HU0730126,1,1,26,1,20,1,-8,1,4,13,2,0,41252602
703,41039003900,4.10E+11,4.10E+14,412527,19,2018HU1388985,1,1,30,1,30,1,-8,5,4,14,1,0,41252701
703,41039003900,4.10E+11,4.10E+14,412527,19,2018HU1388985,1,1,29,2,20,1,7,1,4,13,2,0,41252702
703,41039003900,4.10E+11,4.10E+14,412528,77,2019HU0252145,1,1,26,1,25,1,-8,1,4,13,1,0,41252801
703,41039003900,4.10E+11,4.10E+14,412529,13,2019HU0484017,0,0,62,2,-8,6,-8,-8,4,12,1,0,41252901
703,41039003900,4.10E+11,4.10E+14,412530,53,2020HU0337980,0,0,54,1,-8,6,-8,-8,4,12,1,0,41253001
703,41039003900,4.10E+11,4.10E+14,412530,53,2020HU0337980,1,1,61,1,50,1,-8,1,4,10,2,0,41253002
703,41039003900,4.10E+11,4.10E+14,412531,241,2020HU0615327,0,0,57,2,-8,6,-8,-8,4,7,1,0,41253101
703,41039003900,4.10E+11,4.10E+14,412532,36,2020HU0754908,1,1,33,2,40,1,-8,1,4,13,1,0,41253201
703,41039003900,4.10E+11,4.10E+14,412533,150,2020HU0863802,1,1,38,1,60,1,-8,1,4,16,1,0,41253301
703,41039003900,4.10E+11,4.10E+14,412534,21,2021HU0061260,1,1,26,2,42,1,-8,1,4,13,1,0,41253401
703,41039003900,4.10E+11,4.10E+14,412534,21,2021HU0061260,0,0,26,1,30,3,-8,6,4,11,2,0,41253402
703,41039003900,4.10E+11,4.10E+14,412535,9,2021HU0270910,0,0,71,2,-8,6,-8,-8,4,11,1,0,41253501
703,41039003900,4.10E+11,4.10E+14,412535,9,2021HU0270910,0,0,71,1,-8,6,-8,-8,4,13,2,0,41253502
703,41039003900,4.10E+11,4.10E+14,412536,68,2021HU0866325,0,0,42,1,-8,6,-8,-8,4,3,1,0,41253601
703,41039003900,4.10E+11,4.10E+14,412537,16,2021HU1120766,0,0,81,1,12,6,-8,4,4,16,1,0,41253701
703,41039003900,4.10E+11,4.10E+14,412537,16,2021HU1120766,0,0,78,2,-8,6,-8,-8,4,15,2,0,41253702
703,41039003900,4.10E+11,4.10E+14,412538,73,2022HU0037752,1,1,41,2,60,1,-8,1,4,11,1,0,41253801
703,41039003900,4.10E+11,4.10E+14,412538,73,2022HU0037752,0,0,42,1,-8,6,-8,-8,4,11,2,0,41253802
703,41039003900,4.10E+11,4.10E+14,412538,73,2022HU0037752,1,1,14,1,-8,-8,4,-8,-8,4,3,0,41253803
703,41039003900,4.10E+11,4.10E+14,412539,43,2022HU0385714,1,1,26,2,38,1,-8,1,4,13,1,0,41253901
703,41039003900,4.10E+11,4.10E+14,412539,43,2022HU0385714,1,1,27,2,40,1,-8,1,4,13,2,0,41253902
703,41039003900,4.10E+11,4.10E+14,412540,45,2022HU0480523,0,0,73,2,-8,6,-8,-8,4,13,1,0,41254001
703,41039003900,4.10E+11,4.10E+14,412541,23,2022HU0615383,1,1,31,1,80,1,7,1,4,14,1,0,41254101
703,41039003900,4.10E+11,4.10E+14,412542,25,2022HU0642041,1,1,26,1,20,1,6,1,4,12,1,0,41254201
703,41039003900,4.10E+11,4.10E+14,412542,25,2022HU0642041,1,1,28,2,40,1,6,1,4,12,2,0,41254202
703,41039003900,4.10E+11,4.10E+14,412543,15,2022HU0692377,1,1,55,1,37,2,-8,1,4,14,1,0,41254301
703,41039003900,4.10E+11,4.10E+14,412543,15,2022HU0692377,1,1,47,1,40,1,-8,1,4,13,2,0,41254302
703,41039003900,4.10E+11,4.10E+14,412544,50,2022HU0770483,1,1,25,1,35,1,-8,1,4,9,1,0,41254401
703,41039003900,4.10E+11,4.10E+14,412545,69,2022HU0823894,1,1,26,1,40,1,-8,1,4,9,1,0,41254501
703,41039003900,4.10E+11,4.10E+14,412546,57,2022HU1004794,1,1,51,1,40,1,-8,1,4,9,1,0,41254601
703,41039003900,4.10E+11,4.10E+14,412547,27,2022HU1128991,1,1,50,2,40,1,-8,3,4,13,1,0,41254701
703,41039003900,4.10E+11,4.10E+14,412548,108,2022HU1324718,1,1,28,1,40,1,-8,1,4,11,1,0,41254801
703,41039003900,4.10E+11,4.10E+14,412548,108,2022HU1324718,1,1,26,2,35,1,-8,1,4,11,2,0,41254802
703,41039003900,4.10E+11,4.10E+14,412549,71,2018HU0061144,1,1,48,2,40,1,-8,1,4,9,1,0,41254901
703,41039003900,4.10E+11,4.10E+14,412550,48,2018HU0467188,1,1,32,1,50,1,-8,4,4,12,1,0,41255001
703,41039003900,4.10E+11,4.10E+14,412551,45,2018HU0730126,1,1,23,2,70,1,-8,1,4,13,1,0,41255101
703,41039003900,4.10E+11,4.10E+14,412551,45,2018HU0730126,1,1,26,1,20,1,-8,1,4,13,2,0,41255102
703,41039003900,4.10E+11,4.10E+14,412552,64,2018HU1132163,1,1,47,2,4,1,-8,1,4,10,1,0,41255201
703,41039003900,4.10E+11,4.10E+14,412552,64,2018HU1132163,1,1,33,1,40,1,-8,4,4,9,2,0,41255202
703,41039003900,4.10E+11,4.10E+14,412553,63,2018HU1317886,0,0,69,2,-8,6,-8,-8,4,10,1,0,41255301
703,41039003900,4.10E+11,4.10E+14,412554,19,2018HU1388985,1,1,30,1,30,1,-8,5,4,14,1,0,41255401
703,41039003900,4.10E+11,4.10E+14,412554,19,2018HU1388985,1,1,29,2,20,1,7,1,4,13,2,0,41255402
703,41039003900,4.10E+11,4.10E+14,412555,17,2019HU0212302,1,1,30,1,44,1,-8,1,4,11,1,0,41255501
703,41039003900,4.10E+11,4.10E+14,412555,17,2019HU0212302,0,0,28,2,-8,6,-8,-8,4,12,2,0,41255502
703,41039003900,4.10E+11,4.10E+14,412556,32,2019HU0244028,1,1,42,2,80,1,-8,1,4,9,1,0,41255601
703,41039003900,4.10E+11,4.10E+14,412556,32,2019HU0244028,0,0,58,2,-8,6,-8,-8,4,10,2,0,41255602
703,41039003900,4.10E+11,4.10E+14,412557,77,2019HU0252145,1,1,26,1,25,1,-8,1,4,13,1,0,41255701
703,41039003900,4.10E+11,4.10E+14,412558,72,2019HU0275906,1,1,63,2,40,1,-8,1,4,11,1,0,41255801
703,41039003900,4.10E+11,4.10E+14,412558,72,2019HU0275906,1,1,42,1,45,1,-8,3,4,10,2,0,41255802
703,41039003900,4.10E+11,4.10E+14,412559,14,2019HU0303609,0,0,66,1,-8,6,-8,-8,4,11,1,0,41255901
703,41039003900,4.10E+11,4.10E+14,412560,13,2019HU0484017,0,0,62,2,-8,6,-8,-8,4,12,1,0,41256001
703,41039003900,4.10E+11,4.10E+14,412561,33,2020HU0055410,0,0,26,2,20,3,-8,4,4,12,1,0,41256101
703,41039003900,4.10E+11,4.10E+14,412562,53,2020HU0337980,0,0,54,1,-8,6,-8,-8,4,12,1,0,41256201
703,41039003900,4.10E+11,4.10E+14,412562,53,2020HU0337980,1,1,61,1,50,1,-8,1,4,10,2,0,41256202
703,41039003900,4.10E+11,4.10E+14,412563,79,2020HU0398525,0,0,66,1,-8,6,-8,-8,4,12,1,0,41256301
703,41039003900,4.10E+11,4.10E+14,412563,79,2020HU0398525,1,1,64,2,35,1,-8,1,4,9,2,0,41256302
703,41039003900,4.10E+11,4.10E+14,412564,26,2020HU0507085,1,1,25,2,20,1,-8,1,4,11,1,0,41256401
703,41039003900,4.10E+11,4.10E+14,412564,26,2020HU0507085,1,1,21,1,40,1,-8,1,4,11,2,0,41256402
703,41039003900,4.10E+11,4.10E+14,412564,26,2020HU0507085,1,1,1,2,-8,-8,-8,-8,-8,-8,3,0,41256403
703,41039003900,4.10E+11,4.10E+14,412565,241,2020HU0615327,0,0,57,2,-8,6,-8,-8,4,7,1,0,41256501
703,41039003900,4.10E+11,4.10E+14,412566,241,2020HU0615327,0,0,57,2,-8,6,-8,-8,4,7,1,0,41256601
703,41039003900,4.10E+11,4.10E+14,412567,36,2020HU0754908,1,1,33,2,40,1,-8,1,4,13,1,0,41256701
703,41039003900,4.10E+11,4.10E+14,412568,150,2020HU0863802,1,1,38,1,60,1,-8,1,4,16,1,0,41256801
703,41039003900,4.10E+11,4.10E+14,412569,39,2020HU0907842,1,1,31,1,45,1,-8,1,2,12,1,0,41256901
703,41039003900,4.10E+11,4.10E+14,412569,39,2020HU0907842,0,0,26,2,35,6,-8,4,4,13,2,0,41256902
703,41039003900,4.10E+11,4.10E+14,412570,21,2021HU0061260,1,1,26,2,42,1,-8,1,4,13,1,0,41257001
703,41039003900,4.10E+11,4.10E+14,412570,21,2021HU0061260,0,0,26,1,30,3,-8,6,4,11,2,0,41257002
703,41039003900,4.10E+11,4.10E+14,412571,63,2021HU0362115,1,1,29,2,45,1,-8,1,4,11,1,0,41257101
703,41039003900,4.10E+11,4.10E+14,412572,36,2021HU0394212,1,1,32,1,40,1,-8,1,4,10,1,0,41257201
703,41039003900,4.10E+11,4.10E+14,412572,36,2021HU0394212,1,1,28,2,6,1,-8,1,4,9,2,0,41257202
703,41039003900,4.10E+11,4.10E+14,412573,48,2021HU0440248,0,0,26,2,35,6,-8,6,4,10,1,0,41257301
703,41039003900,4.10E+11,4.10E+14,412573,48,2021HU0440248,0,0,24,1,35,6,-8,6,4,8,2,0,41257302
703,41039003900,4.10E+11,4.10E+14,412573,48,2021HU0440248,1,1,27,2,40,1,-8,1,4,8,3,0,41257303
703,41039003900,4.10E+11,4.10E+14,412573,48,2021HU0440248,1,1,27,1,40,1,-8,6,4,8,4,0,41257304
703,41039003900,4.10E+11,4.10E+14,412574,68,2021HU0866325,0,0,42,1,-8,6,-8,-8,4,3,1,0,41257401
703,41039003900,4.10E+11,4.10E+14,412575,32,2021HU1084501,0,0,55,1,-8,6,-8,-8,2,13,1,0,41257501
703,41039003900,4.10E+11,4.10E+14,412576,94,2021HU1098468,1,1,23,2,40,1,-8,1,4,9,1,0,41257601
703,41039003900,4.10E+11,4.10E+14,412576,94,2021HU1098468,1,1,31,1,25,1,-8,1,4,10,2,0,41257602
703,41039003900,4.10E+11,4.10E+14,412577,16,2021HU1120766,0,0,81,1,12,6,-8,4,4,16,1,0,41257701
703,41039003900,4.10E+11,4.10E+14,412577,16,2021HU1120766,0,0,78,2,-8,6,-8,-8,4,15,2,0,41257702
703,41039003900,4.10E+11,4.10E+14,412578,73,2022HU0037752,1,1,41,2,60,1,-8,1,4,11,1,0,41257801
703,41039003900,4.10E+11,4.10E+14,412578,73,2022HU0037752,0,0,42,1,-8,6,-8,-8,4,11,2,0,41257802
703,41039003900,4.10E+11,4.10E+14,412578,73,2022HU0037752,1,1,14,1,-8,-8,4,-8,-8,4,3,0,41257803
703,41039003900,4.10E+11,4.10E+14,412579,24,2022HU0355747,1,1,24,2,40,1,-8,1,4,10,1,0,41257901
703,41039003900,4.10E+11,4.10E+14,412579,24,2022HU0355747,1,1,27,1,40,1,-8,1,4,10,2,0,41257902
703,41039003900,4.10E+11,4.10E+14,412580,43,2022HU0385714,1,1,26,2,38,1,-8,1,4,13,1,0,41258001
703,41039003900,4.10E+11,4.10E+14,412580,43,2022HU0385714,1,1,27,2,40,1,-8,1,4,13,2,0,41258002
703,41039003900,4.10E+11,4.10E+14,412581,11,2022HU0396168,0,0,84,2,-8,6,-8,-8,4,9,1,0,41258101
703,41039003900,4.10E+11,4.10E+14,412582,25,2022HU0642041,1,1,26,1,20,1,6,1,4,12,1,0,41258201
703,41039003900,4.10E+11,4.10E+14,412582,25,2022HU0642041,1,1,28,2,40,1,6,1,4,12,2,0,41258202
703,41039003900,4.10E+11,4.10E+14,412583,17,2022HU0668890,1,1,25,1,40,1,-8,1,4,13,1,0,41258301
703,41039003900,4.10E+11,4.10E+14,412584,15,2022HU0692377,1,1,55,1,37,2,-8,1,4,14,1,0,41258401
703,41039003900,4.10E+11,4.10E+14,412584,15,2022HU0692377,1,1,47,1,40,1,-8,1,4,13,2,0,41258402
703,41039003900,4.10E+11,4.10E+14,412585,50,2022HU0770483,1,1,25,1,35,1,-8,1,4,9,1,0,41258501
703,41039003900,4.10E+11,4.10E+14,412586,69,2022HU0823894,1,1,26,1,40,1,-8,1,4,9,1,0,41258601
703,41039003900,4.10E+11,4.10E+14,412587,57,2022HU1004794,1,1,51,1,40,1,-8,1,4,9,1,0,41258701
703,41039003900,4.10E+11,4.10E+14,412588,27,2022HU1128991,1,1,50,2,40,1,-8,3,4,13,1,0,41258801
703,41039003900,4.10E+11,4.10E+14,412589,6,2022HU1165380,0,0,67,2,-8,6,-8,-8,4,13,1,0,41258901
703,41039003900,4.10E+11,4.10E+14,412589,6,2022HU1165380,0,0,68,1,-8,6,-8,-8,4,13,2,0,41258902
703,41039003900,4.10E+11,4.10E+14,412590,108,2022HU1324718,1,1,28,1,40,1,-8,1,4,11,1,0,41259001
703,41039003900,4.10E+11,4.10E+14,412590,108,2022HU1324718,1,1,26,2,35,1,-8,1,4,11,2,0,41259002
703,41039003900,4.10E+11,4.10E+14,412591,71,2018HU0061144,1,1,48,2,40,1,-8,1,4,9,1,0,41259101
703,41039003900,4.10E+11,4.10E+14,412592,48,2018HU0467188,1,1,32,1,50,1,-8,4,4,12,1,0,41259201
703,41039003900,4.10E+11,4.10E+14,412593,77,2019HU0252145,1,1,26,1,25,1,-8,1,4,13,1,0,41259301
703,41039003900,4.10E+11,4.10E+14,412594,14,2019HU0303609,0,0,66,1,-8,6,-8,-8,4,11,1,0,41259401
703,41039003900,4.10E+11,4.10E+14,412595,241,2020HU0615327,0,0,57,2,-8,6,-8,-8,4,7,1,0,41259501
703,41039003900,4.10E+11,4.10E+14,412596,36,2020HU0754908,1,1,33,2,40,1,-8,1,4,13,1,0,41259601
703,41039003900,4.10E+11,4.10E+14,412597,150,2020HU0863802,1,1,38,1,60,1,-8,1,4,16,1,0,41259701
703,41039003900,4.10E+11,4.10E+14,412598,63,2021HU0362115,1,1,29,2,45,1,-8,1,4,11,1,0,41259801
703,41039003900,4.10E+11,4.10E+14,412599,68,2021HU0866325,0,0,42,1,-8,6,-8,-8,4,3,1,0,41259901
703,41039003900,4.10E+11,4.10E+14,412600,43,2022HU0385714,1,1,26,2,38,1,-8,1,4,13,1,0,41260001
703,41039003900,4.10E+11,4.10E+14,412600,43,2022HU0385714,1,1,27,2,40,1,-8,1,4,13,2,0,41260002
703,41039003900,4.10E+11,4.10E+14,412601,11,2022HU0396168,0,0,84,2,-8,6,-8,-8,4,9,1,0,41260101
703,41039003900,4.10E+11,4.10E+14,412602,50,2022HU0770483,1,1,25,1,35,1,-8,1,4,9,1,0,41260201
703,41039003900,4.10E+11,4.10E+14,412603,69,2022HU0823894,1,1,26,1,40,1,-8,1,4,9,1,0,41260301
703,41039003900,4.10E+11,4.10E+14,412604,27,2022HU1128991,1,1,50,2,40,1,-8,3,4,13,1,0,41260401
703,41039003900,4.10E+11,4.10E+14,412605,108,2022HU1324718,1,1,28,1,40,1,-8,1,4,11,1,0,41260501
703,41039003900,4.10E+11,4.10E+14,412605,108,2022HU1324718,1,1,26,2,35,1,-8,1,4,11,2,0,41260502
703,41039004000,4.10E+11,4.10E+14,412606,30,2018HU0039933,0,0,65,1,-8,6,-8,-8,4,9,1,0,41260601
703,41039004000,4.10E+11,4.10E+14,412607,48,2018HU0467188,1,1,32,1,50,1,-8,4,4,12,1,0,41260701
703,41039004000,4.10E+11,4.10E+14,412608,14,2018HU0654996,1,1,25,2,34,1,-8,4,4,14,1,0,41260801
703,41039004000,4.10E+11,4.10E+14,412608,14,2018HU0654996,1,1,28,1,43,1,-8,1,4,11,2,0,41260802
703,41039004000,4.10E+11,4.10E+14,412609,30,2018HU1161906,1,1,63,1,60,1,-8,1,4,12,1,0,41260901
703,41039004000,4.10E+11,4.10E+14,412610,30,2018HU1162108,0,0,82,1,40,6,-8,2,2,14,1,0,41261001
703,41039004000,4.10E+11,4.10E+14,412610,30,2018HU1162108,0,0,77,2,-8,6,-8,-8,4,12,2,0,41261002
703,41039004000,4.10E+11,4.10E+14,412611,19,2018HU1388985,1,1,30,1,30,1,-8,5,4,14,1,0,41261101
703,41039004000,4.10E+11,4.10E+14,412611,19,2018HU1388985,1,1,29,2,20,1,7,1,4,13,2,0,41261102
703,41039004000,4.10E+11,4.10E+14,412612,44,2018HU1393221,0,0,49,2,-8,6,-8,-8,4,9,1,0,41261201
703,41039004000,4.10E+11,4.10E+14,412612,44,2018HU1393221,1,1,52,1,40,1,-8,4,4,13,2,0,41261202
703,41039004000,4.10E+11,4.10E+14,412613,14,2019HU0303609,0,0,66,1,-8,6,-8,-8,4,11,1,0,41261301
703,41039004000,4.10E+11,4.10E+14,412614,67,2019HU0337639,0,0,95,2,-8,6,-8,-8,4,11,1,0,41261401
703,41039004000,4.10E+11,4.10E+14,412615,35,2019HU0400111,0,0,70,2,-8,6,-8,-8,4,5,1,0,41261501
703,41039004000,4.10E+11,4.10E+14,412616,35,2019HU0400111,0,0,70,2,-8,6,-8,-8,4,5,1,0,41261601
703,41039004000,4.10E+11,4.10E+14,412617,32,2019HU0623076,0,0,77,1,-8,6,-8,-8,4,4,1,0,41261701
703,41039004000,4.10E+11,4.10E+14,412618,13,2019HU0850182,1,1,39,1,50,1,-8,1,4,13,1,0,41261801
703,41039004000,4.10E+11,4.10E+14,412618,13,2019HU0850182,1,1,37,2,40,1,-8,1,4,13,2,0,41261802
703,41039004000,4.10E+11,4.10E+14,412618,13,2019HU0850182,1,1,39,2,28,1,-8,1,4,9,3,0,41261803
703,41039004000,4.10E+11,4.10E+14,412619,54,2019HU1124333,0,0,73,1,-8,6,-8,-8,4,13,1,0,41261901
703,41039004000,4.10E+11,4.10E+14,412620,28,2020HU0211558,1,1,25,2,45,1,-8,1,4,13,1,0,41262001
703,41039004000,4.10E+11,4.10E+14,412620,28,2020HU0211558,1,1,29,1,40,1,-8,6,4,16,2,0,41262002
703,41039004000,4.10E+11,4.10E+14,412621,134,2020HU0470965,1,1,41,1,12,1,-8,5,4,9,1,0,41262101
703,41039004000,4.10E+11,4.10E+14,412621,134,2020HU0470965,1,1,43,2,15,1,-8,1,4,10,2,0,41262102
703,41039004000,4.10E+11,4.10E+14,412622,241,2020HU0615327,0,0,57,2,-8,6,-8,-8,4,7,1,0,41262201
703,41039004000,4.10E+11,4.10E+14,412623,105,2020HU0663422,0,0,70,1,-8,6,-8,-8,4,13,1,0,41262301
703,41039004000,4.10E+11,4.10E+14,412624,15,2022HU0232423,1,1,27,2,40,1,-8,1,4,13,1,0,41262401
703,41039004000,4.10E+11,4.10E+14,412624,15,2022HU0232423,1,1,25,2,40,1,-8,1,4,13,2,0,41262402
703,41039004000,4.10E+11,4.10E+14,412625,23,2022HU0466257,0,0,61,1,-8,6,-8,-8,4,4,1,0,41262501
703,41039004000,4.10E+11,4.10E+14,412626,32,2022HU1185240,1,1,83,2,6,1,-8,1,4,13,1,0,41262601
