household_id,PUMA,TRACT,BG,BLOCK,WGTP,SERIALNO,NWESR,HHINCADJ,hhchild,NP,HINCP,TEN,BLD,ADJINC,VEH,HHT,NPF,HUPAC,GQTYPE,MAZ,TAZ
437637,703,41039004900,410390049002,410390049002013,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2203,445
437638,703,41039004900,410390049002,410390049002013,48,2019HU0293585,0,16586.0809812598,1,1,14300.0,3.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,2203,445
437639,703,41039004900,410390049002,410390049002013,79,2019HU0750240,2,229073.496069847,1,3,197500.0,3.0,8.0,1159866,0.0,1.0,3.0,4.0,0,2203,445
437640,703,41039004900,410390049002,410390049002013,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2203,445
437641,703,41039004900,410390049002,410390049002013,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2203,445
437642,703,41039004900,410390049002,410390049002013,23,2020HU1006102,0,52216.9666680224,1,1,45800.0,2.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,2203,445
437643,703,41039004900,410390049002,410390049002013,45,2021HU0105778,2,93513.9533117126,1,2,84000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,2203,445
437644,703,41039004900,410390049002,410390049002013,30,2021HU0298828,4,106750.630750716,1,4,95890.0,3.0,2.0,1113261,3.0,7.0,-8.0,4.0,0,2203,445
437645,703,41039004900,410390049002,410390049002013,57,2021HU0535539,2,72807.292221262,1,2,65400.0,3.0,3.0,1113261,2.0,7.0,-8.0,4.0,0,2203,445
437646,703,41039004900,410390049002,410390049002013,97,2022HU0598452,2,109234.1928,1,2,104800.0,1.0,2.0,1042311,2.0,7.0,-8.0,4.0,0,2203,445
437647,703,41039004900,410390049002,410390049002013,25,2022HU1122116,1,93807.99,1,1,90000.0,1.0,2.0,1042311,1.0,4.0,-8.0,4.0,0,2203,445
437648,703,41039004900,410390049002,410390049002013,51,2022HU1338021,1,4690.3995,1,1,4500.0,3.0,9.0,1042311,1.0,4.0,-8.0,4.0,0,2203,445
437649,703,41039004900,410390049002,410390049002014,20,2018HU0065274,0,68693.5213204049,2,2,58000.0,1.0,2.0,1184371,5.0,3.0,2.0,2.0,0,2203,445
437650,703,41039004900,410390049002,410390049002014,42,2018HU0409019,2,106593.395152352,1,2,90000.0,3.0,7.0,1184371,2.0,5.0,-8.0,4.0,0,2203,445
437651,703,41039004900,410390049002,410390049002014,62,2018HU0426748,0,1776.55658587254,2,2,1500.0,3.0,6.0,1184371,2.0,3.0,2.0,1.0,0,2203,445
437652,703,41039004900,410390049002,410390049002014,86,2018HU0667663,2,27240.5343167123,1,2,23000.0,3.0,9.0,1184371,1.0,5.0,-8.0,4.0,0,2203,445
437653,703,41039004900,410390049002,410390049002014,18,2018HU0694306,5,53059.8233647265,1,9,44800.0,3.0,2.0,1184371,6.0,5.0,-8.0,4.0,0,2203,445
437654,703,41039004900,410390049002,410390049002014,11,2018HU0784412,0,307936.474884574,1,2,260000.0,1.0,8.0,1184371,2.0,1.0,2.0,4.0,0,2203,445
437655,703,41039004900,410390049002,410390049002014,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2203,445
437656,703,41039004900,410390049002,410390049002014,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2203,445
437657,703,41039004900,410390049002,410390049002014,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2203,445
437658,703,41039004900,410390049002,410390049002014,26,2018HU1003988,0,22029.3016648195,1,1,18600.0,3.0,8.0,1184371,1.0,4.0,-8.0,4.0,0,2203,445
437659,703,41039004900,410390049002,410390049002014,43,2018HU1053779,4,46190.471232686,1,4,39000.0,3.0,5.0,1184371,2.0,7.0,-8.0,4.0,0,2203,445
437660,703,41039004900,410390049002,410390049002014,72,2019HU0072340,1,55905.5316990715,2,2,48200.0,1.0,2.0,1159866,2.0,3.0,2.0,2.0,0,2203,445
437661,703,41039004900,410390049002,410390049002014,76,2019HU0227677,0,22733.3697365519,1,1,19600.0,3.0,9.0,1159866,0.0,6.0,-8.0,4.0,0,2203,445
437662,703,41039004900,410390049002,410390049002014,49,2019HU0244505,0,30040.5242947293,1,1,25900.0,3.0,8.0,1159866,0.0,4.0,-8.0,4.0,0,2203,445
437663,703,41039004900,410390049002,410390049002014,12,2019HU0262199,0,24357.1818605913,1,1,21000.0,2.0,2.0,1159866,1.0,4.0,-8.0,4.0,0,2203,445
437664,703,41039004900,410390049002,410390049002014,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2203,445
437665,703,41039004900,410390049002,410390049002014,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2203,445
437666,703,41039004900,410390049002,410390049002014,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2203,445
437667,703,41039004900,410390049002,410390049002014,29,2019HU0576091,2,34795.974086559,1,2,30000.0,3.0,8.0,1159866,2.0,1.0,2.0,4.0,0,2203,445
437668,703,41039004900,410390049002,410390049002014,79,2019HU0750240,2,229073.496069847,1,3,197500.0,3.0,8.0,1159866,0.0,1.0,3.0,4.0,0,2203,445
437669,703,41039004900,410390049002,410390049002014,21,2019HU1084813,1,99748.4590481358,2,3,86000.0,1.0,2.0,1159866,1.0,3.0,3.0,2.0,0,2203,445
437670,703,41039004900,410390049002,410390049002014,23,2020HU0079578,4,118628.283445584,1,4,104050.0,3.0,3.0,1140108,3.0,5.0,-8.0,4.0,0,2203,445
437671,703,41039004900,410390049002,410390049002014,40,2020HU0149366,1,16189.539883972,1,1,14200.0,3.0,8.0,1140108,1.0,6.0,-8.0,4.0,0,2203,445
437672,703,41039004900,410390049002,410390049002014,86,2020HU0217774,1,25082.3857357313,2,3,22000.0,3.0,6.0,1140108,1.0,3.0,3.0,1.0,0,2203,445
437673,703,41039004900,410390049002,410390049002014,117,2020HU0307296,0,35571.3834070371,1,1,31200.0,3.0,8.0,1140108,1.0,6.0,-8.0,4.0,0,2203,445
437674,703,41039004900,410390049002,410390049002014,52,2020HU0331687,1,20521.9519655983,1,1,18000.0,3.0,3.0,1140108,1.0,6.0,-8.0,4.0,0,2203,445
437675,703,41039004900,410390049002,410390049002014,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2203,445
437676,703,41039004900,410390049002,410390049002014,46,2020HU0446333,2,18811.7893017985,1,2,16500.0,3.0,2.0,1140108,2.0,7.0,-8.0,4.0,0,2203,445
437677,703,41039004900,410390049002,410390049002014,10,2020HU0604950,2,193841.237399501,2,5,170020.0,1.0,2.0,1140108,2.0,1.0,5.0,2.0,0,2203,445
437678,703,41039004900,410390049002,410390049002014,222,2020HU0853230,2,51304.8799139958,1,2,45000.0,3.0,2.0,1140108,1.0,5.0,-8.0,4.0,0,2203,445
437679,703,41039004900,410390049002,410390049002014,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2203,445
437680,703,41039004900,410390049002,410390049002014,13,2020HU1004265,1,88700.4368290861,1,2,77800.0,1.0,2.0,1140108,2.0,1.0,2.0,4.0,0,2203,445
437681,703,41039004900,410390049002,410390049002014,32,2020HU1017344,1,171016.266379986,2,3,150000.0,1.0,2.0,1140108,2.0,1.0,3.0,1.0,0,2203,445
437682,703,41039004900,410390049002,410390049002014,49,2020HU1071904,1,50848.8365369825,2,2,44600.0,1.0,2.0,1140108,1.0,3.0,2.0,2.0,0,2203,445
437683,703,41039004900,410390049002,410390049002014,65,2021HU0009820,2,189254.429321323,1,2,170000.0,1.0,2.0,1113261,2.0,7.0,-8.0,4.0,0,2203,445
437684,703,41039004900,410390049002,410390049002014,62,2021HU0028833,3,16030.963424865,1,3,14400.0,3.0,8.0,1113261,2.0,7.0,-8.0,4.0,0,2203,445
437685,703,41039004900,410390049002,410390049002014,45,2021HU0105778,2,93513.9533117126,1,2,84000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,2203,445
437686,703,41039004900,410390049002,410390049002014,35,2021HU0148867,2,53213.8924797603,1,2,47800.0,3.0,3.0,1113261,2.0,7.0,-8.0,4.0,0,2203,445
437687,703,41039004900,410390049002,410390049002014,69,2021HU0197072,0,10865.4307657419,2,2,9760.0,3.0,3.0,1113261,0.0,2.0,2.0,2.0,0,2203,445
437688,703,41039004900,410390049002,410390049002014,25,2021HU0291135,1,78073.0184017906,2,2,70130.0,3.0,6.0,1113261,2.0,3.0,2.0,2.0,0,2203,445
437689,703,41039004900,410390049002,410390049002014,30,2021HU0298828,4,106750.630750716,1,4,95890.0,3.0,2.0,1113261,3.0,7.0,-8.0,4.0,0,2203,445
437690,703,41039004900,410390049002,410390049002014,60,2021HU0323575,8,555740.065395321,1,11,499200.0,1.0,2.0,1113261,3.0,7.0,-8.0,4.0,0,2203,445
437691,703,41039004900,410390049002,410390049002014,72,2021HU0526115,0,77928.2944264272,1,1,70000.0,2.0,2.0,1113261,2.0,4.0,-8.0,4.0,0,2203,445
437692,703,41039004900,410390049002,410390049002014,57,2021HU0535539,2,72807.292221262,1,2,65400.0,3.0,3.0,1113261,2.0,7.0,-8.0,4.0,0,2203,445
437693,703,41039004900,410390049002,410390049002014,57,2021HU0535539,2,72807.292221262,1,2,65400.0,3.0,3.0,1113261,2.0,7.0,-8.0,4.0,0,2203,445
437694,703,41039004900,410390049002,410390049002014,90,2021HU0719135,1,10019.3521405406,1,1,9000.0,3.0,6.0,1113261,1.0,6.0,-8.0,4.0,0,2203,445
437695,703,41039004900,410390049002,410390049002014,73,2022HU0037752,1,48988.617,2,3,47000.0,3.0,8.0,1042311,2.0,1.0,3.0,2.0,0,2203,445
437696,703,41039004900,410390049002,410390049002014,31,2022HU0222837,1,4065.0129,1,1,3900.0,1.0,2.0,1042311,2.0,6.0,-8.0,4.0,0,2203,445
437697,703,41039004900,410390049002,410390049002014,11,2022HU0340625,0,52740.9366,1,1,50600.0,1.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,2203,445
437698,703,41039004900,410390049002,410390049002014,28,2022HU0477061,1,52115.55,1,1,50000.0,2.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,2203,445
437699,703,41039004900,410390049002,410390049002014,16,2022HU0536776,2,156346.65,1,2,150000.0,3.0,4.0,1042311,2.0,1.0,2.0,4.0,0,2203,445
437700,703,41039004900,410390049002,410390049002014,97,2022HU0598452,2,109234.1928,1,2,104800.0,1.0,2.0,1042311,2.0,7.0,-8.0,4.0,0,2203,445
437701,703,41039004900,410390049002,410390049002014,48,2022HU0849951,1,20846.22,1,1,20000.0,4.0,4.0,1042311,1.0,6.0,-8.0,4.0,0,2203,445
437702,703,41039004900,410390049002,410390049002014,12,2022HU1110035,4,118719.2229,2,5,113900.0,1.0,2.0,1042311,2.0,1.0,5.0,2.0,0,2203,445
437703,703,41039004900,410390049002,410390049002014,25,2022HU1122116,1,93807.99,1,1,90000.0,1.0,2.0,1042311,1.0,4.0,-8.0,4.0,0,2203,445
437704,703,41039004900,410390049002,410390049002014,10,2022HU1123953,1,78173.325,1,1,75000.0,1.0,2.0,1042311,2.0,4.0,-8.0,4.0,0,2203,445
437705,703,41039004900,410390049002,410390049002014,51,2022HU1338021,1,4690.3995,1,1,4500.0,3.0,9.0,1042311,1.0,4.0,-8.0,4.0,0,2203,445
437706,703,41039004900,410390049002,410390049002015,15,2018HU0169942,1,74165.3156048923,1,1,62620.0,1.0,2.0,1184371,1.0,6.0,-8.0,4.0,0,2205,445
437707,703,41039004900,410390049002,410390049002015,42,2018HU0409019,2,106593.395152352,1,2,90000.0,3.0,7.0,1184371,2.0,5.0,-8.0,4.0,0,2205,445
437708,703,41039004900,410390049002,410390049002015,62,2018HU0426748,0,1776.55658587254,2,2,1500.0,3.0,6.0,1184371,2.0,3.0,2.0,1.0,0,2205,445
437709,703,41039004900,410390049002,410390049002015,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2205,445
437710,703,41039004900,410390049002,410390049002015,43,2018HU1053779,4,46190.471232686,1,4,39000.0,3.0,5.0,1184371,2.0,7.0,-8.0,4.0,0,2205,445
437711,703,41039004900,410390049002,410390049002015,17,2018HU1073505,2,54125.7573162501,1,2,45700.0,3.0,3.0,1184371,2.0,1.0,2.0,4.0,0,2205,445
437712,703,41039004900,410390049002,410390049002015,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2205,445
437713,703,41039004900,410390049002,410390049002015,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2205,445
437714,703,41039004900,410390049002,410390049002015,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2205,445
437715,703,41039004900,410390049002,410390049002015,10,2020HU0916719,1,93488.8922877257,1,1,82000.0,1.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,2205,445
437716,703,41039004900,410390049002,410390049002015,45,2021HU0105778,2,93513.9533117126,1,2,84000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,2205,445
437717,703,41039004900,410390049002,410390049002015,69,2021HU0197072,0,10865.4307657419,2,2,9760.0,3.0,3.0,1113261,0.0,2.0,2.0,2.0,0,2205,445
437718,703,41039004900,410390049002,410390049002015,30,2021HU0298828,4,106750.630750716,1,4,95890.0,3.0,2.0,1113261,3.0,7.0,-8.0,4.0,0,2205,445
437719,703,41039004900,410390049002,410390049002015,73,2022HU0037752,1,48988.617,2,3,47000.0,3.0,8.0,1042311,2.0,1.0,3.0,2.0,0,2205,445
437720,703,41039004900,410390049002,410390049002015,11,2022HU0340625,0,52740.9366,1,1,50600.0,1.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,2205,445
437721,703,41039004900,410390049002,410390049002015,97,2022HU0598452,2,109234.1928,1,2,104800.0,1.0,2.0,1042311,2.0,7.0,-8.0,4.0,0,2205,445
437722,703,41039004900,410390049002,410390049002015,21,2022HU1308490,1,95110.87875,1,2,91250.0,2.0,2.0,1042311,2.0,1.0,2.0,4.0,0,2205,445
437723,703,41039004900,410390049002,410390049002015,12,2022HU1323469,0,21263.1444,1,1,20400.0,4.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,2205,445
437724,703,41039004900,410390049002,410390049002015,51,2022HU1338021,1,4690.3995,1,1,4500.0,3.0,9.0,1042311,1.0,4.0,-8.0,4.0,0,2205,445
437725,703,41039004900,410390049002,410390049002016,18,2018HU0694306,5,53059.8233647265,1,9,44800.0,3.0,2.0,1184371,6.0,5.0,-8.0,4.0,0,2205,445
437726,703,41039004900,410390049002,410390049002016,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2205,445
437727,703,41039004900,410390049002,410390049002016,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2205,445
437728,703,41039004900,410390049002,410390049002016,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2205,445
437729,703,41039004900,410390049002,410390049002016,57,2021HU0535539,2,72807.292221262,1,2,65400.0,3.0,3.0,1113261,2.0,7.0,-8.0,4.0,0,2205,445
437730,703,41039004900,410390049002,410390049002016,28,2022HU0477061,1,52115.55,1,1,50000.0,2.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,2205,445
437731,703,41039004900,410390049002,410390049002016,25,2022HU1122116,1,93807.99,1,1,90000.0,1.0,2.0,1042311,1.0,4.0,-8.0,4.0,0,2205,445
437732,703,41039004900,410390049002,410390049002016,51,2022HU1338021,1,4690.3995,1,1,4500.0,3.0,9.0,1042311,1.0,4.0,-8.0,4.0,0,2205,445
437733,703,41039004900,410390049002,410390049002017,20,2018HU0065274,0,68693.5213204049,2,2,58000.0,1.0,2.0,1184371,5.0,3.0,2.0,2.0,0,2204,445
437734,703,41039004900,410390049002,410390049002017,12,2018HU0359963,2,143391.803901059,1,2,121070.0,1.0,2.0,1184371,2.0,1.0,2.0,4.0,0,2204,445
437735,703,41039004900,410390049002,410390049002017,18,2018HU0694306,5,53059.8233647265,1,9,44800.0,3.0,2.0,1184371,6.0,5.0,-8.0,4.0,0,2204,445
437736,703,41039004900,410390049002,410390049002017,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2204,445
437737,703,41039004900,410390049002,410390049002017,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2204,445
437738,703,41039004900,410390049002,410390049002017,26,2018HU1003988,0,22029.3016648195,1,1,18600.0,3.0,8.0,1184371,1.0,4.0,-8.0,4.0,0,2204,445
437739,703,41039004900,410390049002,410390049002017,43,2018HU1053779,4,46190.471232686,1,4,39000.0,3.0,5.0,1184371,2.0,7.0,-8.0,4.0,0,2204,445
437740,703,41039004900,410390049002,410390049002017,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2204,445
437741,703,41039004900,410390049002,410390049002017,32,2019HU0623076,0,19369.7589081845,1,1,16700.0,3.0,9.0,1159866,0.0,4.0,-8.0,4.0,0,2204,445
437742,703,41039004900,410390049002,410390049002017,79,2019HU0750240,2,229073.496069847,1,3,197500.0,3.0,8.0,1159866,0.0,1.0,3.0,4.0,0,2204,445
437743,703,41039004900,410390049002,410390049002017,11,2019HU0858089,0,57993.290144265,1,1,50000.0,1.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,2204,445
437744,703,41039004900,410390049002,410390049002017,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2204,445
437745,703,41039004900,410390049002,410390049002017,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2204,445
437746,703,41039004900,410390049002,410390049002017,65,2021HU0009820,2,189254.429321323,1,2,170000.0,1.0,2.0,1113261,2.0,7.0,-8.0,4.0,0,2204,445
437747,703,41039004900,410390049002,410390049002017,45,2021HU0105778,2,93513.9533117126,1,2,84000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,2204,445
437748,703,41039004900,410390049002,410390049002017,69,2021HU0197072,0,10865.4307657419,2,2,9760.0,3.0,3.0,1113261,0.0,2.0,2.0,2.0,0,2204,445
437749,703,41039004900,410390049002,410390049002017,30,2021HU0298828,4,106750.630750716,1,4,95890.0,3.0,2.0,1113261,3.0,7.0,-8.0,4.0,0,2204,445
437750,703,41039004900,410390049002,410390049002017,72,2021HU0526115,0,77928.2944264272,1,1,70000.0,2.0,2.0,1113261,2.0,4.0,-8.0,4.0,0,2204,445
437751,703,41039004900,410390049002,410390049002017,57,2021HU0535539,2,72807.292221262,1,2,65400.0,3.0,3.0,1113261,2.0,7.0,-8.0,4.0,0,2204,445
437752,703,41039004900,410390049002,410390049002017,73,2022HU0037752,1,48988.617,2,3,47000.0,3.0,8.0,1042311,2.0,1.0,3.0,2.0,0,2204,445
437753,703,41039004900,410390049002,410390049002017,28,2022HU0477061,1,52115.55,1,1,50000.0,2.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,2204,445
437754,703,41039004900,410390049002,410390049002017,25,2022HU1122116,1,93807.99,1,1,90000.0,1.0,2.0,1042311,1.0,4.0,-8.0,4.0,0,2204,445
437755,703,41039004900,410390049002,410390049002017,51,2022HU1338021,1,4690.3995,1,1,4500.0,3.0,9.0,1042311,1.0,4.0,-8.0,4.0,0,2204,445
437756,703,41039004900,410390049002,410390049002018,20,2018HU0065274,0,68693.5213204049,2,2,58000.0,1.0,2.0,1184371,5.0,3.0,2.0,2.0,0,2204,445
437757,703,41039004900,410390049002,410390049002018,42,2018HU0409019,2,106593.395152352,1,2,90000.0,3.0,7.0,1184371,2.0,5.0,-8.0,4.0,0,2204,445
437758,703,41039004900,410390049002,410390049002018,62,2018HU0426748,0,1776.55658587254,2,2,1500.0,3.0,6.0,1184371,2.0,3.0,2.0,1.0,0,2204,445
437759,703,41039004900,410390049002,410390049002018,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2204,445
437760,703,41039004900,410390049002,410390049002018,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2204,445
437761,703,41039004900,410390049002,410390049002018,26,2018HU1003988,0,22029.3016648195,1,1,18600.0,3.0,8.0,1184371,1.0,4.0,-8.0,4.0,0,2204,445
437762,703,41039004900,410390049002,410390049002018,43,2018HU1053779,4,46190.471232686,1,4,39000.0,3.0,5.0,1184371,2.0,7.0,-8.0,4.0,0,2204,445
437763,703,41039004900,410390049002,410390049002018,12,2019HU0262199,0,24357.1818605913,1,1,21000.0,2.0,2.0,1159866,1.0,4.0,-8.0,4.0,0,2204,445
437764,703,41039004900,410390049002,410390049002018,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2204,445
437765,703,41039004900,410390049002,410390049002018,133,2019HU0277098,1,22037.4502548207,1,5,19000.0,3.0,6.0,1159866,4.0,5.0,-8.0,4.0,0,2204,445
437766,703,41039004900,410390049002,410390049002018,29,2019HU0576091,2,34795.974086559,1,2,30000.0,3.0,8.0,1159866,2.0,1.0,2.0,4.0,0,2204,445
437767,703,41039004900,410390049002,410390049002018,79,2019HU0750240,2,229073.496069847,1,3,197500.0,3.0,8.0,1159866,0.0,1.0,3.0,4.0,0,2204,445
437768,703,41039004900,410390049002,410390049002018,11,2019HU0858089,0,57993.290144265,1,1,50000.0,1.0,2.0,1159866,1.0,6.0,-8.0,4.0,0,2204,445
437769,703,41039004900,410390049002,410390049002018,21,2019HU1084813,1,99748.4590481358,2,3,86000.0,1.0,2.0,1159866,1.0,3.0,3.0,2.0,0,2204,445
437770,703,41039004900,410390049002,410390049002018,23,2020HU0079578,4,118628.283445584,1,4,104050.0,3.0,3.0,1140108,3.0,5.0,-8.0,4.0,0,2204,445
437771,703,41039004900,410390049002,410390049002018,52,2020HU0331687,1,20521.9519655983,1,1,18000.0,3.0,3.0,1140108,1.0,6.0,-8.0,4.0,0,2204,445
437772,703,41039004900,410390049002,410390049002018,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2204,445
437773,703,41039004900,410390049002,410390049002018,103,2020HU0913504,1,40473.84970993,1,4,35500.0,3.0,8.0,1140108,1.0,7.0,-8.0,4.0,0,2204,445
437774,703,41039004900,410390049002,410390049002018,10,2020HU0916719,1,93488.8922877257,1,1,82000.0,1.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,2204,445
437775,703,41039004900,410390049002,410390049002018,65,2021HU0009820,2,189254.429321323,1,2,170000.0,1.0,2.0,1113261,2.0,7.0,-8.0,4.0,0,2204,445
437776,703,41039004900,410390049002,410390049002018,45,2021HU0105778,2,93513.9533117126,1,2,84000.0,1.0,2.0,1113261,2.0,1.0,2.0,4.0,0,2204,445
437777,703,41039004900,410390049002,410390049002018,13,2021HU0188495,0,15251.6804806008,1,1,13700.0,3.0,9.0,1113261,0.0,4.0,-8.0,4.0,0,2204,445
437778,703,41039004900,410390049002,410390049002018,69,2021HU0197072,0,10865.4307657419,2,2,9760.0,3.0,3.0,1113261,0.0,2.0,2.0,2.0,0,2204,445
437779,703,41039004900,410390049002,410390049002018,25,2021HU0291135,1,78073.0184017906,2,2,70130.0,3.0,6.0,1113261,2.0,3.0,2.0,2.0,0,2204,445
437780,703,41039004900,410390049002,410390049002018,30,2021HU0298828,4,106750.630750716,1,4,95890.0,3.0,2.0,1113261,3.0,7.0,-8.0,4.0,0,2204,445
437781,703,41039004900,410390049002,410390049002018,72,2021HU0526115,0,77928.2944264272,1,1,70000.0,2.0,2.0,1113261,2.0,4.0,-8.0,4.0,0,2204,445
437782,703,41039004900,410390049002,410390049002018,57,2021HU0535539,2,72807.292221262,1,2,65400.0,3.0,3.0,1113261,2.0,7.0,-8.0,4.0,0,2204,445
437783,703,41039004900,410390049002,410390049002018,73,2022HU0037752,1,48988.617,2,3,47000.0,3.0,8.0,1042311,2.0,1.0,3.0,2.0,0,2204,445
437784,703,41039004900,410390049002,410390049002018,28,2022HU0477061,1,52115.55,1,1,50000.0,2.0,2.0,1042311,1.0,6.0,-8.0,4.0,0,2204,445
437785,703,41039004900,410390049002,410390049002018,97,2022HU0598452,2,109234.1928,1,2,104800.0,1.0,2.0,1042311,2.0,7.0,-8.0,4.0,0,2204,445
437786,703,41039004900,410390049002,410390049002018,48,2022HU0849951,1,20846.22,1,1,20000.0,4.0,4.0,1042311,1.0,6.0,-8.0,4.0,0,2204,445
437787,703,41039004900,410390049002,410390049002018,12,2022HU1110035,4,118719.2229,2,5,113900.0,1.0,2.0,1042311,2.0,1.0,5.0,2.0,0,2204,445
437788,703,41039004900,410390049002,410390049002018,51,2022HU1338021,1,4690.3995,1,1,4500.0,3.0,9.0,1042311,1.0,4.0,-8.0,4.0,0,2204,445
437789,703,41039004900,410390049002,410390049002019,15,2018HU0169942,1,74165.3156048923,1,1,62620.0,1.0,2.0,1184371,1.0,6.0,-8.0,4.0,0,2207,445
437790,703,41039004900,410390049002,410390049002019,18,2018HU0694306,5,53059.8233647265,1,9,44800.0,3.0,2.0,1184371,6.0,5.0,-8.0,4.0,0,2207,445
437791,703,41039004900,410390049002,410390049002019,96,2018HU0924922,2,30225.1493809781,1,2,25520.0,3.0,2.0,1184371,2.0,7.0,-8.0,4.0,0,2207,445
437792,703,41039004900,410390049002,410390049002019,17,2018HU1073505,2,54125.7573162501,1,2,45700.0,3.0,3.0,1184371,2.0,1.0,2.0,4.0,0,2207,445
437793,703,41039004900,410390049002,410390049002019,43,2020HU0395783,1,25994.4724897579,1,2,22800.0,3.0,8.0,1140108,1.0,5.0,-8.0,4.0,0,2207,445
437794,703,41039004900,410390049002,410390049002019,10,2020HU0916719,1,93488.8922877257,1,1,82000.0,1.0,2.0,1140108,1.0,6.0,-8.0,4.0,0,2207,445
437795,703,41039004900,410390049002,410390049002019,73,2022HU0037752,1,48988.617,2,3,47000.0,3.0,8.0,1042311,2.0,1.0,3.0,2.0,0,2207,445
437796,703,41039004900,410390049002,410390049002019,51,2022HU1338021,1,4690.3995,1,1,4500.0,3.0,9.0,1042311,1.0,4.0,-8.0,4.0,0,2207,445
437797,703,41039004900,410390049002,410390049002020,20,2018HU0065274,0,68693.5213204049,2,2,58000.0,1.0,2.0,1184371,5.0,3.0,2.0,2.0,0,2207,445
437798,703,41039004900,410390049002,410390049002020,15,2018HU0169942,1,74165.3156048923,1,1,62620.0,1.0,2.0,1184371,1.0,6.0,-8.0,4.0,0,2207,445
437799,703,41039004900,410390049002,410390049002020,62,2018HU0426748,0,1776.55658587254,2,2,1500.0,3.0,6.0,1184371,2.0,3.0,2.0,1.0,0,2207,445
