MAZ,TAZ,BLKGRP,TRACT,PUMA,COUNTY,DISTRICTXX,TOTNGQHHS,TOTGQHHS,TOTHHS,TOTPOP,EMP_NRM,EMP_CON,EMP_NHTMFG,EMP_HTMFG,EMP_WT,EMP_TWU,EMP_RET,EMP_IFRPBS,EMP_HCS,EMP_OSV,EMP_GOV,EMP_EDU,EMP_AER,EMP_ACC,EMP_FSD,EMP_TOT,ENROLL_K8,ENROLL_912,ENROLL_COLL,TERMTIME,PRKCST_HR,PRKCST_DAY,PRKCST_MNTH,PRKSPACES,ACRES,ACTIVE_ACRES,OSPC_ACRES,ESCOOACCTIME,EBIKEACCTIME,EXTERNAL,EXT_WORK_SIZE,EXT_NWRK_SIZE,TOTINT,EMPDEN,RETDEN,HHDEN,POPDEN,POPEMPDEN,WLKTIME_BUS,WLKTIME_BRT,WLKTIME_LRT,WLKTIME_CR,EXPPRK_MNTH,EXPPRK_DAY,EXPPRK_HR,PARKAREA,Built Form,walk_dist_local_bus,micro_dist_local_bus,walk_dist_premium_transit,micro_dist_premium_transit,MicroAccessTime,nev,microtransit,external_work,external_nonwork,external_MAZ,totint,park_and_ride_spaces
2319,1633,4,1301,1305,51,,84,0,84,133,0,0,0,0,5,0,73,8,0,0,1,0,1,0,34,101,0,0,786,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2321,1834,4,1301,1305,51,,72,0,72,143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,21,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2324,1813,4,1301,1305,51,,26,0,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2327,1508,4,1301,1305,51,,37,0,37,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2332,2006,4,1301,1305,51,,19,0,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
2294,1637,3,1301,1305,51,,13,0,13,29,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2298,2105,3,1301,1305,51,,31,0,31,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,28,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2309,1781,3,1301,1305,51,,21,0,21,47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
2275,1729,2,1301,1305,51,,11,0,11,28,0,0,5,0,0,0,13,7,3,0,1,0,0,0,37,44,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2279,1863,2,1301,1305,51,,7,0,7,20,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,21,3,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
2280,2040,2,1301,1305,51,,10,0,10,25,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,16,0,0,163,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
2346,1817,1,1302,1305,51,,27,0,27,54,0,0,0,0,0,0,0,1,0,61,1,0,0,0,0,50,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2356,1837,2,1302,1305,51,,20,0,20,51,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2357,1658,2,1302,1305,51,,18,0,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
2362,2154,2,1302,1305,51,,43,0,43,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2443,1508,3,1400,1305,51,,53,0,53,136,0,0,0,0,0,0,0,4,0,2,1,0,0,0,12,27,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
2447,2075,3,1400,1305,51,,46,0,46,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2389,2078,1,1400,1305,51,,11,0,11,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,275,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2390,1781,1,1400,1305,51,,19,0,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2391,2037,1,1400,1305,51,,18,0,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
2406,1817,1,1400,1305,51,,161,0,161,265,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4910,1562,3,3100,1301,51,,13,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4923,1874,4,3100,1301,51,,13,0,13,35,0,0,0,0,0,0,0,26,17,0,0,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
5032,1987,4,3200,1301,51,,15,0,15,38,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4953,1721,1,3200,1301,51,,15,0,15,39,0,0,0,0,0,0,1,58,0,6,1,0,0,0,15,71,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4966,1586,1,3200,1301,51,,17,0,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4972,2013,1,3200,1301,51,,16,0,16,41,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
5106,1574,3,3301,1301,51,,33,0,33,104,0,0,0,0,5,0,7,8,0,1,2,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
5072,1417,1,3301,1301,51,,11,0,11,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,45,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
5158,1938,2,3302,1301,51,,18,0,18,46,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
5159,1920,2,3302,1301,51,,18,0,18,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,691,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
5126,1932,1,3302,1301,51,,20,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
5128,1987,1,3302,1301,51,,20,0,20,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
5132,1607,1,3302,1301,51,,18,0,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
5140,1448,1,3302,1301,51,,14,0,14,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
5143,1806,1,3302,1301,51,,7,0,7,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
5274,1586,4,3401,1301,51,,23,0,23,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6599,1625,1,4001,1301,51,,32,0,32,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5.15873,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6600,1764,1,4001,1301,51,,19,0,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.0728099,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6603,2011,1,4001,1301,51,,17,0,17,55,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,1,18.7831001,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6670,1764,4,4001,1301,51,,7,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6660,1472,3,4001,1301,51,,16,0,16,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6611,1847,2,4001,1301,51,,10,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6619,1771,2,4001,1301,51,,8,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6625,1812,2,4001,1301,51,,16,0,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8264,1637,2,6300,1314,51,,17,0,17,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
8267,2095,2,6300,1314,51,,24,0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8167,1595,2,6100,1314,51,,12,0,12,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
8141,1987,1,6100,1314,51,,8,0,8,20,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8188,1586,1,6200,1314,51,,11,0,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0126774,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10704,2105,1,10303,1316,51,,11,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10498,2029,2,10001,1316,51,,4,0,4,10,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3583,1946,1,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,588.00001,9239.999559999998,71.02916811,1,0.857878,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
3590,2052,1,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0,0.0,0.0,0.0,0.0,1,12.8407001,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3601,1804,1,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,6,0,0,0,0,87.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3602,1862,1,2303,1305,51,,1,0,1,6,0,0,0,0,0,11,0,0,87,13,0,2,0,0,10,112,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3603,1689,1,2303,1305,51,,0,0,0,0,0,0,23,0,8,0,0,129,0,15,0,2,0,0,3,166,0,0,0,0,87.0,0.0,0.0,0.8,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3610,1711,1,2303,1305,51,,8,0,8,26,0,0,2,0,1,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
3639,1817,1,2303,1305,51,,9,0,9,11,0,0,1,0,0,0,0,23,0,0,0,0,0,0,16,38,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3640,2110,1,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3576,1629,4,2203,1301,51,,2,0,2,4,0,39,14,0,0,0,0,29,18,8,134,0,0,0,42,391,109,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3651,1950,2,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,87.0,588.00001,9239.999559999998,25.66838108,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3652,1601,2,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,56,0,0,0,0,87.0,588.00001,9239.999559999998,25.46031,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3653,1962,2,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,87.0,588.00001,9239.999559999998,28.26829176,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3667,1912,2,2303,1305,51,,53,0,53,76,0,0,0,0,0,0,0,90,0,0,0,0,0,0,5,77,0,0,0,0,87.0,588.00001,9239.999559999998,26.47508525,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3677,1813,2,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,111,0,0,0,0,87.0,588.00001,9239.999559999998,13.1123846,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3693,1807,2,2303,1305,51,,0,7,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,87.0,588.00001,9239.999559999998,25.99999243,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3695,1572,2,2303,1305,51,,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,0,0,87.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3697,1779,2,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,51,0,0,0,0,87.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3699,1857,2,2303,1305,51,,233,0,233,362,0,0,0,0,0,0,16,1,51,0,1,0,0,0,0,47,0,0,0,0,87.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3700,1574,2,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0,0,103,0,0,0,0,87.0,588.00001,9239.999559999998,112.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
3709,2114,2,2303,1305,51,,0,0,0,0,0,0,0,0,1,0,8,13,0,0,0,0,0,0,0,39,0,0,0,0,87.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3710,1703,2,2303,1305,51,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,87.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3724,1858,2,2303,1305,51,,74,0,74,142,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3725,1817,2,2303,1305,51,,30,0,30,75,0,334,0,0,0,0,10,2,1,0,1,0,0,0,0,488,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3753,1820,2,2401,1305,51,,16,0,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3754,1820,2,2401,1305,51,,24,0,24,47,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
3755,1629,2,2401,1305,51,,28,0,28,55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6775,1470,3,4002,1301,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,10.8320999,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6801,2165,3,4002,1301,51,,34,0,34,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2.3159499,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6698,1554,1,4002,1301,51,,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.715351,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6717,2074,1,4002,1301,51,,6,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
6726,2029,1,4002,1301,51,,13,0,13,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6986,1626,3,4101,1301,51,,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7008,1622,4,4101,1301,51,,11,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7016,1594,4,4101,1301,51,,19,0,19,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,116,0,0.0,0.0,0.0,0.0,1,3.40678,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
6921,2070,1,4101,1301,51,,10,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
7122,2067,4,4102,1301,51,,18,0,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
