body_type,fuel_type,vehicle_year,MPG,NewPrice,NumMakes,NumModels,Range,auto_operating_cost,co2gpm
SUV,Diesel,2020,30.85380679,52181.41561,2.307692308,3.846153846,0,0.184051335,
SUV,Diesel,2021,31.31661389,52181.41561,2.076923077,3.461538462,0,0.179814397,
SUV,Diesel,2022,31.7863631,52181.41561,1.846153846,3.076923077,0,0.175577458,
SUV,Diesel,2023,32.26315855,52181.41561,1.615384615,2.692307692,0,0.17134052,
SUV,Diesel,2024,32.74710593,52181.41561,1.384615385,2.307692308,0,0.167103581,
SUV,Diesel,2025,33.23831251,52181.41561,1.153846154,1.923076923,0,0.162866643,
SUV,Diesel,2026,33.7368872,52181.41561,0.923076923,1.538461538,0,0.158629705,
SUV,Diesel,2027,34.24294051,52181.41561,0.692307692,1.153846154,0,0.154392766,
SUV,Diesel,2028,34.75658462,52181.41561,0.461538462,0.769230769,0,0.150155828,
SUV,Diesel,2029,35.27793339,52181.41561,0.230769231,0.384615385,0,0.145918889,
SUV,Gas,1998,17.4,44742.81877,25,167,0,0.254213793,523.18
SUV,Gas,1999,17.2,44162.36162,22,160,0,0.256218605,533.63
SUV,Gas,2000,17,44632.90518,22,163,0,0.258270588,539.03
SUV,Gas,2001,17.1,42914.78893,28,195,0,0.257238597,534.91
SUV,Gas,2002,16.7,42937.51063,31,222,0,0.261440719,546.93
SUV,Gas,2003,16.8,43186.19656,31,253,0,0.260371429,544.4
SUV,Gas,2004,16.6,43635.05292,33,260,0,0.262522892,546.56
SUV,Gas,2005,17.1,43117.26416,33,280,0,0.257238597,531.9
SUV,Gas,2006,17.3,44316.78868,33,279,0,0.255210405,527.77
SUV,Gas,2007,17.6,43205.02465,34,294,0,0.252254546,515.55
SUV,Gas,2008,17.7,41059.36555,34,313,0,0.251291525,515.69
SUV,Gas,2009,18.2,40936.16249,34,325,0,0.246635165,502.83
SUV,Gas,2010,18.9,40524.01472,31,280,0,0.240530159,484.89
SUV,Gas,2011,19.4,39524.88281,29,287,0,0.236439175,473.4
SUV,Gas,2012,19.5,37858.97512,28,257,0,0.235646154,468.49
SUV,Gas,2013,20,37878.57695,27,267,0,0.2318,460.25
SUV,Gas,2014,20.3,37413.03871,26,271,0,0.229583251,449.05
SUV,Gas,2015,20.9,38329.41605,26,301,0,0.22534067,438.28
SUV,Gas,2016,21.4,38346.06347,27,293,0,0.221986916,429.37
SUV,Gas,2017,21.2,37821.12858,30,318,0,0.223309434,432.19
SUV,Gas,2018,26.005886,43956.5852,28.5,302.5555556,0,0.218475564,
SUV,Gas,2019,26.39597429,43956.5852,27,287.1111111,0,0.215785808,
SUV,Gas,2020,26.7919139,43956.5852,25.5,271.6666667,0,0.213096051,
SUV,Gas,2021,27.19379261,43956.5852,24,256.2222222,0,0.210406294,
SUV,Gas,2022,27.6016995,43956.5852,22.5,240.7777778,0,0.207716537,
SUV,Gas,2023,28.01572499,43956.5852,21,225.3333333,0,0.20502678,
SUV,Gas,2024,28.43596087,43956.5852,19.5,209.8888889,0,0.202337024,
SUV,Gas,2025,28.86250028,43956.5852,18,194.4444444,0,0.199647267,
SUV,Gas,2026,29.29543779,43956.5852,16.5,179,0,0.19695751,
SUV,Gas,2027,29.73486935,43956.5852,15,163.5555556,0,0.194267753,
SUV,Gas,2028,30.18089239,43956.5852,13.5,148.1111111,0,0.191577996,
SUV,Gas,2029,30.63360578,43956.5852,12,132.6666667,0,0.18888824,
SUV,Gas,2030,31.09310987,43956.5852,10.5,117.2222222,0,0.186198483,
SUV,Gas,2031,31.55950651,43956.5852,9,101.7777778,0,0.183508726,
SUV,Gas,2032,32.03289911,43956.5852,7.5,86.33333333,0,0.180818969,
SUV,Gas,2033,32.5133926,43956.5852,6,70.88888889,0,0.178129212,
SUV,Gas,2034,33.00109349,43956.5852,4.5,55.44444444,0,0.175439456,
SUV,Gas,2035,33.49610989,43956.5852,3,40,0,0.172749699,
SUV,Gas,2036,33.99855154,43956.5852,3,40,0,0.170059942,
SUV,Gas,2037,34.50852981,43956.5852,3,40,0,0.167370185,
SUV,Gas,2038,35.02615776,43956.5852,3,40,0,0.164680428,
SUV,Gas,2039,35.55155012,43956.5852,3,40,0,0.161990672,
SUV,Gas,2040,36.08482338,43956.5852,3,40,0,0.159300915,
SUV,Gas,2041,36.62609573,43956.5852,3,40,0,0.156611158,
SUV,Gas,2042,37.17548716,43956.5852,3,40,0,0.153921401,
SUV,Gas,2043,37.73311947,43956.5852,3,40,0,0.151231645,
SUV,Gas,2044,38.29911626,43956.5852,3,40,0,0.148541888,
SUV,Gas,2045,38.87360301,43956.5852,3,40,0,0.145852131,
SUV,Gas,2046,39.45670705,43956.5852,3,40,0,0.143162374,
SUV,Gas,2047,40.04855766,43956.5852,3,40,0,0.140472617,
SUV,Gas,2048,40.64928602,43956.5852,3,40,0,0.137782861,
SUV,Gas,2049,41.25902531,43956.5852,3,40,0,0.135093104,
SUV,Gas,2050,41.87791069,43956.5852,3,40,0,0.132403347,
SUV,Hybrid,2005,28,46317.65066,1,2,0,0.188942857,317.8
SUV,Hybrid,2006,27,47606.21011,5,8,0,0.192911111,329.48
SUV,Hybrid,2007,26.8,46411.9252,5,8,0,0.193740299,332.95
SUV,Hybrid,2008,26.1,44107.00417,8,14,0,0.196742529,349.33
SUV,Hybrid,2009,25.4,43974.65635,10,16,0,0.199910236,361.73
SUV,Hybrid,2010,26.1,43531.91684,11,17,0,0.196742529,351.19
SUV,Hybrid,2011,24.9,42458.62419,12,20,0,0.202281928,370.01
SUV,Hybrid,2012,23.9,40669.0642,8,14,0,0.207323013,381.01
SUV,Hybrid,2013,23.1,40690.12098,8,13,0,0.21167013,386.15
SUV,Hybrid,2014,26.3,40190.02808,8,12,0,0.195868441,334.08
SUV,Hybrid,2015,27.5,41174.42369,7,13,0,0.190890909,323.54
SUV,Hybrid,2016,29.1,41192.30676,5,11,0,0.184892784,305.82
SUV,Hybrid,2017,29.6,40628.40849,5,10,0,0.183151351,302.1
SUV,Hybrid,2018,33.87524135,47219.27046,5.384615385,10.38461538,0,0.183360745,
SUV,Hybrid,2019,34.38336997,47219.27046,5.769230769,10.76923077,0,0.180418102,
SUV,Hybrid,2020,34.89912052,47219.27046,6.153846154,11.15384615,0,0.17747546,
SUV,Hybrid,2021,35.42260733,47219.27046,6.538461538,11.53846154,0,0.174532818,
SUV,Hybrid,2022,35.95394644,47219.27046,6.923076923,11.92307692,0,0.171590175,
SUV,Hybrid,2023,36.49325564,47219.27046,7.307692308,12.30769231,0,0.168647533,
SUV,Hybrid,2024,37.04065447,47219.27046,7.692307692,12.69230769,0,0.16570489,
SUV,Hybrid,2025,37.59626429,47219.27046,8.076923077,13.07692308,0,0.162762248,
SUV,Hybrid,2026,38.16020825,47219.27046,8.461538462,13.46153846,0,0.159819606,
SUV,Hybrid,2027,38.73261138,47219.27046,8.846153846,13.84615385,0,0.156876963,
SUV,Hybrid,2028,39.31360055,47219.27046,9.230769231,14.23076923,0,0.153934321,
SUV,Hybrid,2029,39.90330456,47219.27046,9.615384615,14.61538462,0,0.150991678,
SUV,Hybrid,2030,40.50185413,47219.27046,10,15,0,0.148049036,
SUV,Hybrid,2031,41.10938194,47219.27046,9.65,14.5,0,0.145106394,
SUV,Hybrid,2032,41.72602267,47219.27046,9.3,14,0,0.142163751,
SUV,Hybrid,2033,42.35191301,47219.27046,8.95,13.5,0,0.139221109,
SUV,Hybrid,2034,42.9871917,47219.27046,8.6,13,0,0.136278466,
SUV,Hybrid,2035,43.63199958,47219.27046,8.25,12.5,0,0.133335824,
SUV,Hybrid,2036,44.28647957,47219.27046,7.9,12,0,0.130393182,
SUV,Hybrid,2037,44.95077676,47219.27046,7.55,11.5,0,0.127450539,
SUV,Hybrid,2038,45.62503842,47219.27046,7.2,11,0,0.124507897,
SUV,Hybrid,2039,46.30941399,47219.27046,6.85,10.5,0,0.121565254,
SUV,Hybrid,2040,47.0040552,47219.27046,6.5,10,0,0.118622612,
SUV,Hybrid,2041,47.70911603,47219.27046,6.15,9.5,0,0.11567997,
SUV,Hybrid,2042,48.42475277,47219.27046,5.8,9,0,0.112737327,
SUV,Hybrid,2043,49.15112406,47219.27046,5.45,8.5,0,0.109794685,
SUV,Hybrid,2044,49.88839092,47219.27046,5.1,8,0,0.106852042,
SUV,Hybrid,2045,50.63671679,47219.27046,4.75,7.5,0,0.1039094,
SUV,Hybrid,2046,51.39626754,47219.27046,4.4,7,0,0.100966758,
SUV,Hybrid,2047,52.16721155,47219.27046,4.05,6.5,0,0.098024115,
SUV,Hybrid,2048,52.94971972,47219.27046,3.7,6,0,0.095081473,
SUV,Hybrid,2049,53.74396552,47219.27046,3.35,5.5,0,0.09213883,
SUV,Hybrid,2050,54.550125,47219.27046,3,5,0,0.089196188,
SUV,PEV,2015,22,64076.05162,1,1,0,0.218163636,260
SUV,PEV,2016,23,75933.35291,4,4,0,0.212234783,260.5
SUV,PEV,2017,23,66088.39654,4,4,0,0.212234783,260
SUV,PEV,2018,10.94307084,66201.61034,3.923076923,4.846153846,0,0.212870017,
SUV,PEV,2019,11.1072169,66201.61034,3.846153846,5.692307692,0,0.212023038,
SUV,PEV,2020,11.27382516,66201.61034,3.769230769,6.538461538,0,0.211176059,
SUV,PEV,2021,11.44293253,66201.61034,3.692307692,7.384615385,0,0.21032908,
SUV,PEV,2022,11.61457652,66201.61034,3.615384615,8.230769231,0,0.2094821,
SUV,PEV,2023,11.78879517,66201.61034,3.538461538,9.076923077,0,0.208635121,
SUV,PEV,2024,11.9656271,66201.61034,3.461538462,9.923076923,0,0.207788142,
SUV,PEV,2025,12.1451115,66201.61034,3.384615385,10.76923077,0,0.206941163,
SUV,PEV,2026,12.32728818,66201.61034,3.307692308,11.61538462,0,0.206094184,
SUV,PEV,2027,12.5121975,66201.61034,3.230769231,12.46153846,0,0.205247205,
SUV,PEV,2028,12.69988046,66201.61034,3.153846154,13.30769231,0,0.204400226,
SUV,PEV,2029,12.89037867,66201.61034,3.076923077,14.15384615,0,0.203553247,
SUV,PEV,2030,13.08373435,66201.61034,3,15,0,0.202706268,
SUV,PEV,2031,13.27999036,66201.61034,3.1,14.75,0,0.201859288,
SUV,PEV,2032,13.47919022,66201.61034,3.2,14.5,0,0.201012309,
SUV,PEV,2033,13.68137807,66201.61034,3.3,14.25,0,0.20016533,
SUV,PEV,2034,13.88659874,66201.61034,3.4,14,0,0.199318351,
SUV,PEV,2035,14.09489773,66201.61034,3.5,13.75,0,0.198471372,
SUV,PEV,2036,14.30632119,66201.61034,3.6,13.5,0,0.197624393,
SUV,PEV,2037,14.52091601,66201.61034,3.7,13.25,0,0.196777414,
SUV,PEV,2038,14.73872975,66201.61034,3.8,13,0,0.195930435,
SUV,PEV,2039,14.9598107,66201.61034,3.9,12.75,0,0.195083456,
SUV,PEV,2040,15.18420786,66201.61034,4,12.5,0,0.194236476,
SUV,PEV,2041,15.41197097,66201.61034,4.1,12.25,0,0.193389497,
SUV,PEV,2042,15.64315054,66201.61034,4.2,12,0,0.192542518,
SUV,PEV,2043,15.8777978,66201.61034,4.3,11.75,0,0.191695539,
SUV,PEV,2044,16.11596476,66201.61034,4.4,11.5,0,0.19084856,
SUV,PEV,2045,16.35770424,66201.61034,4.5,11.25,0,0.190001581,
SUV,PEV,2046,16.6030698,66201.61034,4.6,11,0,0.189154602,
SUV,PEV,2047,16.85211585,66201.61034,4.7,10.75,0,0.188307623,
SUV,PEV,2048,17.10489758,66201.61034,4.8,10.5,0,0.187460644,
SUV,PEV,2049,17.36147105,66201.61034,4.9,10.25,0,0.186613664,
SUV,PEV,2050,17.62189311,66201.61034,5,10,0,0.185766685,
SUV-AV,BEV,2030,134.6855007,700000,1,15,269.3710013,0.12,
SUV-AV,BEV,2031,136.7057832,700000,1.45,18.5,273.4115663,0.12,
SUV-AV,BEV,2032,138.7563699,700000,1.9,22,277.5127398,0.12,
SUV-AV,BEV,2033,140.8377155,700000,2.35,25.5,281.6754309,0.12,
SUV-AV,BEV,2034,142.9502812,700000,2.8,29,285.9005624,0.12,
SUV-AV,BEV,2035,145.0945354,700000,3.25,32.5,290.1890708,0.12,
SUV-AV,BEV,2036,147.2709534,700000,3.7,36,294.5419069,0.12,
SUV-AV,BEV,2037,149.4800177,700000,4.15,39.5,298.9600355,0.12,
SUV-AV,BEV,2038,151.722218,700000,4.6,43,303.444436,0.12,
SUV-AV,BEV,2039,153.9980513,700000,5.05,46.5,307.9961026,0.12,
SUV-AV,BEV,2040,156.308022,700000,5.5,50,312.6160441,0.12,
SUV-AV,BEV,2041,158.6526424,700000,5.95,60,317.3052848,0.12,
SUV-AV,BEV,2042,161.032432,700000,6.4,70,322.064864,0.12,
SUV-AV,BEV,2043,163.4479185,700000,6.85,80,326.895837,0.12,
SUV-AV,BEV,2044,165.8996373,700000,7.3,90,331.7992745,0.12,
SUV-AV,BEV,2045,168.3881318,700000,7.75,100,336.7762637,0.12,
SUV-AV,BEV,2046,170.9139538,700000,8.2,110,341.8279076,0.12,
SUV-AV,BEV,2047,173.4776631,700000,8.65,120,346.9553262,0.12,
SUV-AV,BEV,2048,176.0798281,700000,9.1,130,352.1596561,0.12,
SUV-AV,BEV,2049,178.7210255,700000,9.55,140,357.442051,0.12,
SUV-AV,BEV,2050,181.4018409,700000,10,150,362.8036817,0.12,
SUV-AV,PEV,2030,44.44621522,700000,1,5,0,0.15,
SUV-AV,PEV,2031,45.11290844,700000,1.2,5.5,0,0.15,
SUV-AV,PEV,2032,45.78960207,700000,1.4,6,0,0.15,
SUV-AV,PEV,2033,46.4764461,700000,1.6,6.5,0,0.15,
SUV-AV,PEV,2034,47.17359279,700000,1.8,7,0,0.15,
SUV-AV,PEV,2035,47.88119669,700000,2,7.5,0,0.15,
SUV-AV,PEV,2036,48.59941464,700000,2.2,8,0,0.15,
SUV-AV,PEV,2037,49.32840586,700000,2.4,8.5,0,0.15,
SUV-AV,PEV,2038,50.06833194,700000,2.6,9,0,0.15,
SUV-AV,PEV,2039,50.81935692,700000,2.8,9.5,0,0.15,
SUV-AV,PEV,2040,51.58164728,700000,3,10,0,0.15,
SUV-AV,PEV,2041,52.35537199,700000,3.2,14,0,0.15,
SUV-AV,PEV,2042,53.14070257,700000,3.4,18,0,0.15,
SUV-AV,PEV,2043,53.9378131,700000,3.6,22,0,0.15,
SUV-AV,PEV,2044,54.7468803,700000,3.8,26,0,0.15,
SUV-AV,PEV,2045,55.5680835,700000,4,30,0,0.15,
SUV-AV,PEV,2046,56.40160476,700000,4.2,34,0,0.15,
SUV-AV,PEV,2047,57.24762883,700000,4.4,38,0,0.15,
SUV-AV,PEV,2048,58.10634326,700000,4.6,42,0,0.15,
SUV-AV,PEV,2049,58.97793841,700000,4.8,46,0,0.15,
SUV-AV,PEV,2050,59.86260749,700000,5,50,0,0.15,
Van,BEV,2018,33.7947776,60266.26212,0.333333333,0.333333333,140.8115733,0.17185,
Van,BEV,2019,34.30169926,60266.26212,0.666666667,0.666666667,142.9237469,0.17185,
Van,BEV,2020,34.81622475,60266.26212,1,1,145.0676031,0.17185,
Van,BEV,2021,35.33846812,60266.26212,1.5,2.9,147.2436172,0.17185,
Van,BEV,2022,35.86854514,60266.26212,2,4.8,149.4522714,0.17185,
Van,BEV,2023,36.40657332,60266.26212,2.5,6.7,151.6940555,0.17185,
Van,BEV,2024,36.95267192,60266.26212,3,8.6,153.9694663,0.17185,
Van,BEV,2025,37.506962,60266.26212,3.5,10.5,156.2790083,0.17185,
Van,BEV,2026,38.06956643,60266.26212,4,12.4,158.6231935,0.17185,
Van,BEV,2027,38.64060993,60266.26212,4.5,14.3,161.0025414,0.17185,
Van,BEV,2028,39.22021907,60266.26212,5,16.2,163.4175795,0.17185,
Van,BEV,2029,39.80852236,60266.26212,5.5,18.1,165.8688432,0.17185,
Van,BEV,2030,40.4056502,60266.26212,6,20,168.3568758,0.17185,
Van,BEV,2031,41.01173495,60266.26212,5.9,19.5,170.882229,0.17185,
Van,BEV,2032,41.62691097,60266.26212,5.8,19,173.4454624,0.17185,
Van,BEV,2033,42.25131464,60266.26212,5.7,18.5,176.0471443,0.17185,
Van,BEV,2034,42.88508436,60266.26212,5.6,18,178.6878515,0.17185,
Van,BEV,2035,43.52836062,60266.26212,5.5,17.5,181.3681693,0.17185,
Van,BEV,2036,44.18128603,60266.26212,5.4,17,184.0886918,0.17185,
Van,BEV,2037,44.84400532,60266.26212,5.3,16.5,186.8500222,0.17185,
Van,BEV,2038,45.5166654,60266.26212,5.2,16,189.6527725,0.17185,
Van,BEV,2039,46.19941538,60266.26212,5.1,15.5,192.4975641,0.17185,
Van,BEV,2040,46.89240661,60266.26212,5,15,195.3850276,0.17185,
Van,BEV,2041,47.59579271,60266.26212,4.9,14.5,198.315803,0.17185,
Van,BEV,2042,48.3097296,60266.26212,4.8,14,201.29054,0.17185,
Van,BEV,2043,49.03437555,60266.26212,4.7,13.5,204.3098981,0.17185,
Van,BEV,2044,49.76989118,60266.26212,4.6,13,207.3745466,0.17185,
Van,BEV,2045,50.51643955,60266.26212,4.5,12.5,210.4851648,0.17185,
Van,BEV,2046,51.27418614,60266.26212,4.4,12,213.6424423,0.17185,
Van,BEV,2047,52.04329894,60266.26212,4.3,11.5,216.8470789,0.17185,
Van,BEV,2048,52.82394842,60266.26212,4.2,11,220.0997851,0.17185,
Van,BEV,2049,53.61630765,60266.26212,4.1,10.5,223.4012819,0.17185,
Van,BEV,2050,54.42055226,60266.26212,4,10,226.7523011,0.17185,
Van,Gas,1998,14.5,35715.30779,4,37,0,0.284996552,615.25
Van,Gas,1999,15.9,35251.96627,13,67,0,0.266779245,566.55
Van,Gas,2000,16.1,35627.57086,14,69,0,0.264435404,562.93
Van,Gas,2001,15.8,34256.10942,13,62,0,0.267973418,571.5
Van,Gas,2002,16,34274.24668,14,65,0,0.2656,564.71
Van,Gas,2003,15.8,34472.75663,12,68,0,0.267973418,574.52
Van,Gas,2004,16,34831.04973,13,64,0,0.2656,565.75
Van,Gas,2005,16.4,34417.73234,14,65,0,0.261026829,549.76
Van,Gas,2006,16.7,35375.23544,14,52,0,0.257740719,542.24
Van,Gas,2007,16.3,34487.78588,13,49,0,0.26214908,553.75
Van,Gas,2008,16.5,32775.04455,11,46,0,0.259918182,550.05
Van,Gas,2009,16.4,32676.69949,11,43,0,0.261026829,553.56
Van,Gas,2010,17.2,32347.70849,10,30,0,0.252518605,530.66
Van,Gas,2011,15.1,31550.1659,11,47,0,0.276775497,611
Van,Gas,2012,15.4,30220.37918,12,51,0,0.272905195,603.9
Van,Gas,2013,15.9,30236.02606,11,48,0,0.266779245,587.33
Van,Gas,2014,15.7,29864.41689,12,48,0,0.269182803,587.94
Van,Gas,2015,16.3,30595.90185,11,32,0,0.26214908,577.5
Van,Gas,2016,18,30609.19041,9,17,0,0.244766667,516.47
Van,Gas,2017,18.4,30190.16873,9,17,0,0.241143478,510.06
Van,Gas,2018,21.24243163,35087.70822,8.611111111,16.33333333,0,0.246338206,
Van,Gas,2019,21.56106811,35087.70822,8.222222222,15.66666667,0,0.243129458,
Van,Gas,2020,21.88448413,35087.70822,7.833333333,15,0,0.23992071,
Van,Gas,2021,22.21275139,35087.70822,7.444444444,14.33333333,0,0.236711962,
Van,Gas,2022,22.54594266,35087.70822,7.055555556,13.66666667,0,0.233503214,
Van,Gas,2023,22.8841318,35087.70822,6.666666667,13,0,0.230294466,
Van,Gas,2024,23.22739378,35087.70822,6.277777778,12.33333333,0,0.227085718,
Van,Gas,2025,23.57580469,35087.70822,5.888888889,11.66666667,0,0.22387697,
Van,Gas,2026,23.92944176,35087.70822,5.5,11,0,0.220668222,
Van,Gas,2027,24.28838338,35087.70822,5.111111111,10.33333333,0,0.217459475,
Van,Gas,2028,24.65270913,35087.70822,4.722222222,9.666666667,0,0.214250727,
Van,Gas,2029,25.02249977,35087.70822,4.333333333,9,0,0.211041979,
Van,Gas,2030,25.39783727,35087.70822,3.944444444,8.333333333,0,0.207833231,
Van,Gas,2031,25.77880483,35087.70822,3.555555556,7.666666667,0,0.204624483,
Van,Gas,2032,26.1654869,35087.70822,3.166666667,7,0,0.201415735,
Van,Gas,2033,26.5579692,35087.70822,2.777777778,6.333333333,0,0.198206987,
Van,Gas,2034,26.95633874,35087.70822,2.388888889,5.666666667,0,0.194998239,
Van,Gas,2035,27.36068382,35087.70822,2,5,0,0.191789492,
Van,Gas,2036,27.77109408,35087.70822,2,5,0,0.188580744,
Van,Gas,2037,28.18766049,35087.70822,2,5,0,0.185371996,
Van,Gas,2038,28.6104754,35087.70822,2,5,0,0.182163248,
Van,Gas,2039,29.03963253,35087.70822,2,5,0,0.1789545,
Van,Gas,2040,29.47522701,35087.70822,2,5,0,0.175745752,
Van,Gas,2041,29.91735542,35087.70822,2,5,0,0.172537004,
Van,Gas,2042,30.36611575,35087.70822,2,5,0,0.169328256,
Van,Gas,2043,30.82160749,35087.70822,2,5,0,0.166119508,
Van,Gas,2044,31.2839316,35087.70822,2,5,0,0.162910761,
Van,Gas,2045,31.75319057,35087.70822,2,5,0,0.159702013,
Van,Gas,2046,32.22948843,35087.70822,2,5,0,0.156493265,
Van,Gas,2047,32.71293076,35087.70822,2,5,0,0.153284517,
Van,Gas,2048,33.20362472,35087.70822,2,5,0,0.150075769,
Van,Gas,2049,33.70167909,35087.70822,2,5,0,0.146867021,
Van,Gas,2050,34.20720428,35087.70822,2,5,0,0.143658273,
Van,Hybrid,2018,0,38596.47904,0.076923077,0.25,0,0.155237421,
Van,Hybrid,2019,0,38596.47904,0.153846154,0.5,0,0.153616834,
Van,Hybrid,2020,0,38596.47904,0.230769231,0.75,0,0.151996248,
Van,Hybrid,2021,0,38596.47904,0.307692308,1,0,0.150375661,
Van,Hybrid,2022,0,38596.47904,0.384615385,1.25,0,0.148755075,
Van,Hybrid,2023,0,38596.47904,0.461538462,1.5,0,0.147134489,
Van,Hybrid,2024,0,38596.47904,0.538461538,1.75,0,0.145513902,
Van,Hybrid,2025,0,38596.47904,0.615384615,2,0,0.143893316,
Van,Hybrid,2026,0,38596.47904,0.692307692,1.96,0,0.14227273,
Van,Hybrid,2027,0,38596.47904,0.769230769,1.92,0,0.140652143,
Van,Hybrid,2028,0,38596.47904,0.846153846,1.88,0,0.139031557,
Van,Hybrid,2029,0,38596.47904,0.923076923,1.84,0,0.137410971,
Van,Hybrid,2030,0,38596.47904,1,1.8,0,0.135790384,
Van,Hybrid,2031,0,38596.47904,1.1,1.76,0,0.134169798,
Van,Hybrid,2032,0,38596.47904,1.2,1.72,0,0.132549211,
Van,Hybrid,2033,0,38596.47904,1.3,1.68,0,0.130928625,
Van,Hybrid,2034,0,38596.47904,1.4,1.64,0,0.129308039,
Van,Hybrid,2035,0,38596.47904,1.5,1.6,0,0.127687452,
Van,Hybrid,2036,0,38596.47904,1.6,1.56,0,0.126066866,
Van,Hybrid,2037,0,38596.47904,1.7,1.52,0,0.12444628,
Van,Hybrid,2038,0,38596.47904,1.8,1.48,0,0.122825693,
Van,Hybrid,2039,0,38596.47904,1.9,1.44,0,0.121205107,
Van,Hybrid,2040,0,38596.47904,2,1.4,0,0.11958452,
Van,Hybrid,2041,0,38596.47904,2.1,1.36,0,0.117963934,
Van,Hybrid,2042,0,38596.47904,2.2,1.32,0,0.116343348,
Van,Hybrid,2043,0,38596.47904,2.3,1.28,0,0.114722761,
Van,Hybrid,2044,0,38596.47904,2.4,1.24,0,0.113102175,
Van,Hybrid,2045,0,38596.47904,2.5,1.2,0,0.111481589,
Van,Hybrid,2046,0,38596.47904,2.6,1.16,0,0.109861002,
Van,Hybrid,2047,0,38596.47904,2.7,1.12,0,0.108240416,
Van,Hybrid,2048,0,38596.47904,2.8,1.08,0,0.10661983,
Van,Hybrid,2049,0,38596.47904,2.9,1.04,0,0.104999243,
Van,Hybrid,2050,0,38596.47904,3,1,0,0.103378657,
Van,PEV,2017,32,53599.94056,1,1,0,0.17185,106
Van,PEV,2018,33.7947776,53691.7608,1,1.111111111,0,0.17185,
Van,PEV,2019,34.30169926,53691.7608,1,1.222222222,0,0.17185,
Van,PEV,2020,34.81622475,53691.7608,1,1.333333333,0,0.17185,
Van,PEV,2021,35.33846812,53691.7608,1,1.444444444,0,0.17185,
Van,PEV,2022,35.86854514,53691.7608,1,1.555555556,0,0.17185,
Van,PEV,2023,36.40657332,53691.7608,1,1.666666667,0,0.17185,
Van,PEV,2024,36.95267192,53691.7608,1,1.777777778,0,0.17185,
Van,PEV,2025,37.506962,53691.7608,1,1.888888889,0,0.17185,
Van,PEV,2026,38.06956643,53691.7608,1,2,0,0.17185,
Van,PEV,2027,38.64060993,53691.7608,1,2.111111111,0,0.17185,
Van,PEV,2028,39.22021907,53691.7608,1,2.222222222,0,0.17185,
Van,PEV,2029,39.80852236,53691.7608,1,2.333333333,0,0.17185,
Van,PEV,2030,40.4056502,53691.7608,1,2.444444444,0,0.17185,
Van,PEV,2031,41.01173495,53691.7608,1,2.555555556,0,0.17185,
Van,PEV,2032,41.62691097,53691.7608,1,2.666666667,0,0.17185,
Van,PEV,2033,42.25131464,53691.7608,1,2.777777778,0,0.17185,
Van,PEV,2034,42.88508436,53691.7608,1,2.888888889,0,0.17185,
Van,PEV,2035,43.52836062,53691.7608,1,3,0,0.17185,
Van,PEV,2036,44.18128603,53691.7608,1.266666667,2.933333333,0,0.17185,
Van,PEV,2037,44.84400532,53691.7608,1.533333333,2.866666667,0,0.17185,
Van,PEV,2038,45.5166654,53691.7608,1.8,2.8,0,0.17185,
Van,PEV,2039,46.19941538,53691.7608,2.066666667,2.733333333,0,0.17185,
Van,PEV,2040,46.89240661,53691.7608,2.333333333,2.666666667,0,0.17185,
Van,PEV,2041,47.59579271,53691.7608,2.6,2.6,0,0.17185,
Van,PEV,2042,48.3097296,53691.7608,2.866666667,2.533333333,0,0.17185,
Van,PEV,2043,49.03437555,53691.7608,3.133333333,2.466666667,0,0.17185,
Van,PEV,2044,49.76989118,53691.7608,3.4,2.4,0,0.17185,
Van,PEV,2045,50.51643955,53691.7608,3.666666667,2.333333333,0,0.17185,
Van,PEV,2046,51.27418614,53691.7608,3.933333333,2.266666667,0,0.17185,
Van,PEV,2047,52.04329894,53691.7608,4.2,2.2,0,0.17185,
Van,PEV,2048,52.82394842,53691.7608,4.466666667,2.133333333,0,0.17185,
Van,PEV,2049,53.61630765,53691.7608,4.733333333,2.066666667,0,0.17185,
Van,PEV,2050,54.42055226,53691.7608,5,2,0,0.17185,
Van-AV,BEV,2010,100,800000,1,1,125,0.16,
Van-AV,BEV,2011,101.5,800000,1,1,126.875,0.16,
Van-AV,BEV,2012,103.0225,800000,1,1,128.778125,0.16,
Van-AV,BEV,2013,104.5678375,800000,1,1,130.7097969,0.16,
Van-AV,BEV,2014,106.1363551,800000,1,1,132.6704438,0.16,
Van-AV,BEV,2015,107.7284004,800000,1,1,134.6605005,0.16,
Van-AV,BEV,2016,109.3443264,800000,1,1,136.680408,0.16,
Van-AV,BEV,2017,110.9844913,800000,1,1,138.7306141,0.16,
Van-AV,BEV,2018,112.6492587,800000,1,1,140.8115733,0.16,
Van-AV,BEV,2019,114.3389975,800000,1,1,142.9237469,0.16,
Van-AV,BEV,2020,116.0540825,800000,1,1,145.0676031,0.16,
Van-AV,BEV,2021,117.7948937,800000,1,1,147.2436172,0.16,
Van-AV,BEV,2022,119.5618171,800000,1,1,149.4522714,0.16,
Van-AV,BEV,2023,121.3552444,800000,1,1,151.6940555,0.16,
Van-AV,BEV,2024,123.1755731,800000,1,1,153.9694663,0.16,
Van-AV,BEV,2025,125.0232067,800000,1,1,156.2790083,0.16,
Van-AV,BEV,2026,126.8985548,800000,1,1,158.6231935,0.16,
Van-AV,BEV,2027,128.8020331,800000,1,1,161.0025414,0.16,
